Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
160634,AAA Batteries (4-pack),6,32000,11/27/23 18:29,"Imam Bonjol St, Tangerang, Banten 10001"
160635,Wired Headphones,6,150000,11/03/23 13:19,"Pahlawan St, Depok, Jawa Barat 73301"
160636,Wired Headphones,2,150000,11/12/23 18:43,"Pangeran Diponegoro St, Jakarta, DKI Jakarta 02215"
160637,iPhone,9,18000000,11/30/23 18:43,"Imam Bonjol St, Tangerang, Banten 10001"
160637,Lightning Charging Cable,6,30000,11/30/23 18:43,"Imam Bonjol St, Tangerang, Banten 10001"
160638,USB-C Charging Cable,7,20000,11/08/23 14:46,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
160639,Xiaomi Phone,4,8000000,11/26/23 22:13,"Gajah Mada St, Bekasi, Jawa Barat 30301"
160640,USB-C Charging Cable,1,20000,11/09/23 13:15,"Imam Bonjol St, Jakarta, DKI Jakarta 02215"
160641,Flatscreen TV,6,4000000,11/03/23 15:48,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
160642,Bose SoundSport Headphones,9,1500000,11/28/23 21:25,"Veteran St, Cirebon, Jawa Barat 90001"
160643,34in Ultrawide Monitor,6,6000000,11/14/23 06:41,"Gatot Subroto St, Tangerang, Banten 10001"
160644,Wired Headphones,8,150000,11/20/23 20:31,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
160645,iPhone,9,18000000,11/07/23 20:01,"Soekarno Hatta St, Yogyakarta, DIY Yogyakarta 04101"
160646,Lightning Charging Cable,1,30000,11/24/23 21:25,"Jend. Ahmad Yani St, Tangerang, Banten 10001"
160647,ThinkPad Laptop,3,15000000,11/19/23 20:17,"Asia Afrika St, Yogyakarta, DIY Yogyakarta 04101"
160648,AA Batteries (4-pack),8,40000,11/05/23 13:49,"Kebon Sirih St, Bogor, Jawa Barat 75001"
160648,Apple Airpods Headphones,10,2500000,11/05/23 13:49,"Kebon Sirih St, Bogor, Jawa Barat 75001"
160649,Bose SoundSport Headphones,1,1500000,11/25/23 16:06,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
160650,Lightning Charging Cable,9,30000,11/21/23 22:40,"M. H. Thamrin St, Semarang, Jawa Tengah 98101"
160651,iPhone,10,18000000,11/07/23 21:19,"Merdeka St, Bandung, Jawa Barat 94016"
160651,Lightning Charging Cable,6,30000,11/07/23 21:19,"Merdeka St, Bandung, Jawa Barat 94016"
160652,USB-C Charging Cable,2,20000,11/15/23 08:20,"Pemuda St, Bandung, Jawa Barat 94016"
160653,AA Batteries (4-pack),2,40000,11/20/23 14:54,"M. H. Thamrin St, Surabaya, Jawa Timur 97035"
160654,27in FHD Monitor,4,3000000,11/11/23 20:27,"H. Agus Salim St, Cirebon, Jawa Barat 90001"
160655,Lightning Charging Cable,1,30000,11/22/23 13:16,"Pemuda St, Bogor, Jawa Barat 75001"
160656,AA Batteries (4-pack),7,40000,11/01/23 22:54,"Jend. Sudirman St, Tangerang, Banten 10001"
160657,AAA Batteries (4-pack),2,32000,11/23/23 06:14,"Pahlawan St, Jakarta, DKI Jakarta 02215"
160658,AA Batteries (4-pack),9,40000,11/21/23 14:15,"Jend. Sudirman St, Semarang, Jawa Tengah 98101"
160658,Wired Headphones,1,150000,11/21/23 14:15,"Jend. Sudirman St, Semarang, Jawa Tengah 98101"
160659,USB-C Charging Cable,9,20000,11/14/23 15:51,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
160660,Xiaomi Phone,2,8000000,11/25/23 12:44,"Pemuda St, Cirebon, Jawa Barat 90001"
160661,Lightning Charging Cable,5,30000,11/28/23 07:13,"Pangeran Diponegoro St, Cirebon, Jawa Barat 90001"
160662,27in 4K Gaming Monitor,2,6400000,11/29/23 09:01,"Imam Bonjol St, Tangerang, Banten 10001"
160663,AA Batteries (4-pack),5,40000,11/28/23 19:17,"M. H. Thamrin St, Bogor, Jawa Barat 75001"
160664,USB-C Charging Cable,4,20000,11/08/23 10:55,"Pahlawan St, Surabaya, Jawa Timur 97035"
160665,USB-C Charging Cable,2,20000,11/12/23 12:25,"Jend. Ahmad Yani St, Jakarta, DKI Jakarta 02215"
160666,AA Batteries (4-pack),6,40000,11/15/23 19:11,"Jend. Ahmad Yani St, Depok, Jawa Barat 73301"
160667,Bose SoundSport Headphones,1,1500000,11/28/23 16:02,"M. H. Thamrin St, Surabaya, Jawa Timur 97035"
160668,27in FHD Monitor,3,3000000,11/13/23 16:51,"Asia Tenggara St, Bekasi, Jawa Barat 30301"
160669,USB-C Charging Cable,6,20000,11/07/23 11:17,"Asia Afrika St, Bandung, Jawa Barat 94016"
160670,USB-C Charging Cable,10,20000,11/08/23 21:50,"Merdeka St, Bandung, Jawa Barat 94016"
Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
160671,AA Batteries (4-pack),7,40000,11/07/23 11:58,"Jend. Sudirman St, Bandung, Jawa Barat 94016"
160672,AAA Batteries (4-pack),1,32000,11/04/23 15:16,"Veteran St, Bandung, Jawa Barat 94016"
160673,iPhone,3,18000000,11/27/23 16:37,"Veteran St, Bandung, Jawa Barat 94016"
160674,Macbook Pro Laptop,5,26000000,11/23/23 23:01,"Gatot Subroto St, Bandung, Jawa Barat 94016"
160675,27in 4K Gaming Monitor,6,6400000,11/12/23 17:47,"Soekarno Hatta St, Semarang, Jawa Tengah 98101"
160676,Apple Airpods Headphones,2,2500000,11/08/23 09:07,"Gatot Subroto St, Cirebon, Jawa Barat 90001"
160677,Apple Airpods Headphones,1,2500000,11/27/23 19:25,"Asia Afrika St, Bandung, Jawa Barat 94016"
160678,USB-C Charging Cable,8,20000,11/10/23 19:10,"Pemuda St, Bandung, Jawa Barat 94016"
160679,Macbook Pro Laptop,2,26000000,11/11/23 07:56,"Merdeka St, Bandung, Jawa Barat 94016"
160680,AAA Batteries (4-pack),1,32000,11/13/23 18:45,"Pahlawan St, Bandung, Jawa Barat 94016"
160681,AA Batteries (4-pack),10,40000,11/27/23 20:23,"Raden Ajeng Kartini St, Bogor, Jawa Barat 75001"
160682,Wired Headphones,5,150000,11/23/23 18:46,"Asia Afrika St, Cirebon, Jawa Barat 90001"
160683,ThinkPad Laptop,1,15000000,11/14/23 09:00,"Panglima Polin St, Semarang, Jawa Tengah 98101"
160684,Apple Airpods Headphones,3,2500000,11/07/23 06:23,"Soekarno Hatta St, Depok, Jawa Barat 73301"
160684,Wired Headphones,2,150000,11/07/23 06:23,"Soekarno Hatta St, Depok, Jawa Barat 73301"
160685,AA Batteries (4-pack),5,40000,11/28/23 17:20,"Pahlawan St, Surabaya, Jawa Timur 97035"
160686,Bose SoundSport Headphones,1,1500000,11/14/23 19:51,"Merdeka St, Tangerang, Banten 10001"
160687,Google Pixel,5,15000000,11/10/23 09:55,"Asia Tenggara St, Surabaya, Jawa Timur 97035"
160688,20in Monitor,3,2000000,11/09/23 14:43,"Gatot Subroto St, Tangerang, Banten 10001"
160689,AA Batteries (4-pack),2,40000,11/17/23 19:06,"Gajah Mada St, Bandung, Jawa Barat 94016"
160690,Macbook Pro Laptop,7,26000000,11/09/23 07:29,"Gatot Subroto St, Bogor, Jawa Barat 75001"
160691,27in FHD Monitor,1,3000000,11/24/23 01:07,"Imam Bonjol St, Bandung, Jawa Barat 94016"
160692,Wired Headphones,8,150000,11/24/23 20:01,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
160693,Apple Airpods Headphones,4,2500000,11/17/23 12:23,"Pemuda St, Tangerang, Banten 10001"
160694,34in Ultrawide Monitor,7,6000000,11/27/23 15:10,"Panglima Polin St, Bandung, Jawa Barat 94016"
160695,AAA Batteries (4-pack),4,32000,11/08/23 18:43,"Kebon Sirih St, Tangerang, Banten 10001"
160696,27in 4K Gaming Monitor,2,6400000,11/08/23 23:49,"Pangeran Diponegoro St, Cirebon, Jawa Barat 90001"
160697,Lightning Charging Cable,1,30000,11/03/23 22:10,"Pemuda St, Semarang, Jawa Tengah 98101"
160698,AA Batteries (4-pack),4,40000,11/24/23 20:29,"Panglima Polin St, Tangerang, Banten 10001"
160699,Bose SoundSport Headphones,5,1500000,11/05/23 17:55,"Imam Bonjol St, Semarang, Jawa Tengah 98101"
160700,Lightning Charging Cable,1,30000,11/10/23 17:31,"H. Agus Salim St, Bandung, Jawa Barat 94016"
160701,Lightning Charging Cable,6,30000,11/13/23 13:29,"Pangeran Diponegoro St, Tangerang, Banten 10001"
160702,Google Pixel,2,15000000,11/20/23 23:20,"Ir. H. Juanda St, Depok, Jawa Barat 73301"
160703,USB-C Charging Cable,7,20000,11/19/23 23:11,"Merdeka St, Tangerang, Banten 10001"
160704,USB-C Charging Cable,2,20000,11/09/23 11:23,"Pahlawan St, Semarang, Jawa Tengah 98101"
160705,34in Ultrawide Monitor,3,6000000,11/14/23 15:26,"Gajah Mada St, Bandung, Jawa Barat 94016"
160706,Flatscreen TV,9,4000000,11/10/23 15:16,"Gatot Subroto St, Bandung, Jawa Barat 94016"
160707,Bose SoundSport Headphones,9,1500000,11/11/23 21:48,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
160708,ThinkPad Laptop,7,15000000,11/29/23 18:42,"Pahlawan St, Bandung, Jawa Barat 94016"
160709,Xiaomi Phone,1,8000000,11/30/23 12:09,"Gatot Subroto St, Bandung, Jawa Barat 94016"
160710,Bose SoundSport Headphones,10,1500000,11/10/23 11:22,"Asia Tenggara St, Depok, Jawa Barat 73301"
160711,Apple Airpods Headphones,9,2500000,11/23/23 14:09,"Gatot Subroto St, Cirebon, Jawa Barat 90001"
160712,AAA Batteries (4-pack),1,32000,11/02/23 09:30,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
160713,Apple Airpods Headphones,5,2500000,11/12/23 21:20,"Dewi Sartika St, Bandung, Jawa Barat 94016"
160714,Bose SoundSport Headphones,5,1500000,11/10/23 14:40,"Gajah Mada St, Bandung, Jawa Barat 94016"
160715,Wired Headphones,3,150000,11/23/23 09:25,"Jend. Ahmad Yani St, Tangerang, Banten 10001"
160716,Apple Airpods Headphones,7,2500000,11/23/23 12:04,"Ir. H. Juanda St, Jakarta, DKI Jakarta 02215"
160717,Wired Headphones,10,150000,11/14/23 14:54,"Ir. H. Juanda St, Jakarta, DKI Jakarta 02215"
160718,USB-C Charging Cable,9,20000,11/21/23 17:28,"Merdeka St, Bekasi, Jawa Barat 30301"
160719,AAA Batteries (4-pack),9,32000,11/26/23 19:10,"Asia Tenggara St, Bandung, Jawa Barat 94016"
160720,Lightning Charging Cable,3,30000,11/02/23 17:18,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
160721,Bose SoundSport Headphones,9,1500000,11/11/23 18:09,"Dewi Sartika St, Tangerang, Banten 10001"
160722,AAA Batteries (4-pack),3,32000,11/26/23 20:55,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
160723,AA Batteries (4-pack),4,40000,11/29/23 17:35,"Pemuda St, Bogor, Jawa Barat 75001"
160724,27in 4K Gaming Monitor,8,6400000,11/14/23 00:52,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
160725,Bose SoundSport Headphones,7,1500000,11/28/23 11:15,"Merdeka St, Jakarta, DKI Jakarta 02215"
160725,Macbook Pro Laptop,2,26000000,11/28/23 11:15,"Merdeka St, Jakarta, DKI Jakarta 02215"
160726,Bose SoundSport Headphones,6,1500000,11/29/23 20:54,"H. Agus Salim St, Depok, Jawa Barat 73301"
160727,Wired Headphones,6,150000,11/05/23 12:00,"Hayam Wuruk St, Semarang, Jawa Tengah 98101"
160728,USB-C Charging Cable,10,20000,11/03/23 21:05,"Hayam Wuruk St, Tangerang, Banten 10001"
160729,27in FHD Monitor,6,3000000,11/28/23 22:16,"M. H. Thamrin St, Depok, Jawa Barat 73301"
160730,Bose SoundSport Headphones,7,1500000,11/24/23 10:16,"Jend. Ahmad Yani St, Bekasi, Jawa Barat 30301"
160731,Wired Headphones,5,150000,11/23/23 15:18,"Imam Bonjol St, Surabaya, Jawa Timur 97035"
160732,AA Batteries (4-pack),4,40000,11/04/23 17:06,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
160733,Apple Airpods Headphones,4,2500000,11/28/23 14:00,"Veteran St, Bandung, Jawa Barat 94016"
160733,Lightning Charging Cable,9,30000,11/28/23 14:00,"Veteran St, Bandung, Jawa Barat 94016"
160734,Lightning Charging Cable,8,30000,11/10/23 23:18,"Veteran St, Bandung, Jawa Barat 94016"
160735,Macbook Pro Laptop,4,26000000,11/28/23 15:06,"Veteran St, Bandung, Jawa Barat 94016"
160736,Lightning Charging Cable,8,30000,11/07/23 03:46,"Asia Afrika St, Cirebon, Jawa Barat 90001"
160737,Lightning Charging Cable,4,30000,11/29/23 11:40,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
160738,AA Batteries (4-pack),3,40000,11/25/23 08:43,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
160739,iPhone,2,18000000,11/22/23 10:01,"Veteran St, Surabaya, Jawa Timur 97035"
160740,Apple Airpods Headphones,8,2500000,11/27/23 14:26,"Merdeka St, Bandung, Jawa Barat 94016"
160741,USB-C Charging Cable,8,20000,11/23/23 11:59,"Soekarno Hatta St, Tangerang, Banten 10001"
160742,Lightning Charging Cable,5,30000,11/18/23 09:30,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
160743,Apple Airpods Headphones,8,2500000,11/18/23 13:06,"Dewi Sartika St, Tangerang, Banten 10001"
160744,Wired Headphones,10,150000,11/28/23 19:37,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
160745,LG Dryer,2,9000000,11/12/23 21:25,"Gajah Mada St, Tangerang, Banten 10001"
160746,AAA Batteries (4-pack),8,32000,11/10/23 12:37,"Dewi Sartika St, Bandung, Jawa Barat 94016"
160747,USB-C Charging Cable,10,20000,11/14/23 08:09,"Soekarno Hatta St, Cirebon, Jawa Barat 90001"
160748,AA Batteries (4-pack),5,40000,11/17/23 05:27,"Kebon Sirih St, Bandung, Jawa Barat 94016"
160749,ThinkPad Laptop,8,15000000,11/04/23 13:22,"Imam Bonjol St, Depok, Jawa Barat 73301"
160750,AAA Batteries (4-pack),5,32000,11/02/23 20:46,"Veteran St, Bogor, Jawa Barat 75001"
160751,Lightning Charging Cable,10,30000,11/04/23 19:10,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
160752,20in Monitor,4,2000000,11/14/23 11:03,"Imam Bonjol St, Bandung, Jawa Barat 94016"
160753,27in 4K Gaming Monitor,6,6400000,11/26/23 20:12,"Ir. H. Juanda St, Jakarta, DKI Jakarta 02215"
160754,Google Pixel,6,15000000,11/16/23 18:35,"Jend. Ahmad Yani St, Bogor, Jawa Barat 75001"
160755,Wired Headphones,5,150000,11/30/23 19:07,"Dewi Sartika St, Bandung, Jawa Barat 94016"
160756,USB-C Charging Cable,4,20000,11/26/23 19:34,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
160757,Lightning Charging Cable,7,30000,11/19/23 20:53,"Imam Bonjol St, Tangerang, Banten 10001"
160758,27in FHD Monitor,2,3000000,11/06/23 12:47,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
160759,Lightning Charging Cable,7,30000,11/02/23 12:15,"Asia Afrika St, Cirebon, Jawa Barat 90001"
160760,USB-C Charging Cable,2,20000,11/10/23 09:37,"Raden Ajeng Kartini St, Depok, Jawa Barat 73301"
160761,AA Batteries (4-pack),4,40000,11/16/23 22:10,"Panglima Polin St, Bandung, Jawa Barat 94016"
160762,Apple Airpods Headphones,2,2500000,11/28/23 10:23,"Pahlawan St, Bogor, Jawa Barat 75001"
160763,27in FHD Monitor,1,3000000,11/13/23 15:43,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
160763,Xiaomi Phone,9,8000000,11/13/23 15:43,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
160764,Wired Headphones,7,150000,11/10/23 00:18,"Ir. H. Juanda St, Tangerang, Banten 10001"
160765,Apple Airpods Headphones,8,2500000,11/16/23 15:39,"Hayam Wuruk St, Bekasi, Jawa Barat 30301"
160766,Wired Headphones,1,150000,11/13/23 21:31,"Soekarno Hatta St, Surabaya, Jawa Timur 97035"
160767,Apple Airpods Headphones,9,2500000,11/14/23 09:01,"Dewi Sartika St, Bekasi, Jawa Barat 30301"
160768,USB-C Charging Cable,3,20000,11/23/23 21:58,"Imam Bonjol St, Bandung, Jawa Barat 94016"
160769,ThinkPad Laptop,1,15000000,11/17/23 09:08,"Hayam Wuruk St, Surabaya, Jawa Timur 97035"
160770,AAA Batteries (4-pack),10,32000,11/28/23 01:02,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
160771,27in FHD Monitor,4,3000000,11/15/23 13:58,"Merdeka St, Bekasi, Jawa Barat 30301"
160772,Wired Headphones,9,150000,11/23/23 19:22,"Jend. Ahmad Yani St, Semarang, Jawa Tengah 98101"
160773,Xiaomi Phone,5,8000000,11/12/23 22:05,"Hayam Wuruk St, Semarang, Jawa Tengah 98101"
160774,27in 4K Gaming Monitor,7,6400000,11/25/23 22:41,"Pahlawan St, Bandung, Jawa Barat 94016"
160775,Bose SoundSport Headphones,6,1500000,11/02/23 14:54,"Veteran St, Tangerang, Banten 10001"
160776,Lightning Charging Cable,5,30000,11/25/23 07:42,"Asia Afrika St, Surabaya, Jawa Timur 97035"
160777,Lightning Charging Cable,5,30000,11/20/23 17:43,"Jend. Sudirman St, Bandung, Jawa Barat 94016"
160778,Apple Airpods Headphones,6,2500000,11/12/23 14:02,"Pahlawan St, Cirebon, Jawa Barat 90001"
160779,AA Batteries (4-pack),7,40000,11/05/23 01:30,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
160780,Bose SoundSport Headphones,8,1500000,11/21/23 03:45,"Hayam Wuruk St, Jakarta, DKI Jakarta 02215"
160781,Wired Headphones,3,150000,11/03/23 14:59,"Pemuda St, Tangerang, Banten 10001"
160782,Xiaomi Phone,6,8000000,11/18/23 16:37,"Asia Tenggara St, Bandung, Jawa Barat 94016"
160783,34in Ultrawide Monitor,9,6000000,11/23/23 19:00,"Pemuda St, Jakarta, DKI Jakarta 02215"
160784,AAA Batteries (4-pack),6,32000,11/10/23 19:02,"Veteran St, Cirebon, Jawa Barat 90001"
160785,USB-C Charging Cable,6,20000,11/27/23 18:35,"Pahlawan St, Semarang, Jawa Tengah 98101"
160786,AAA Batteries (4-pack),9,32000,11/23/23 12:01,"Asia Afrika St, Jakarta, DKI Jakarta 02215"
160787,27in 4K Gaming Monitor,5,6400000,11/12/23 14:37,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
160788,27in FHD Monitor,1,3000000,11/28/23 22:57,"Soekarno Hatta St, Bogor, Jawa Barat 75001"
160789,ThinkPad Laptop,2,15000000,11/05/23 20:40,"Soekarno Hatta St, Cirebon, Jawa Barat 90001"
160790,AA Batteries (4-pack),1,40000,11/19/23 16:42,"Merdeka St, Bekasi, Jawa Barat 30301"
160791,Apple Airpods Headphones,1,2500000,11/06/23 04:42,"Imam Bonjol St, Bandung, Jawa Barat 94016"
160792,27in FHD Monitor,10,3000000,11/11/23 12:31,"Veteran St, Cirebon, Jawa Barat 90001"
160793,Wired Headphones,4,150000,11/07/23 20:27,"Gajah Mada St, Jakarta, DKI Jakarta 02215"
160794,Google Pixel,4,15000000,11/26/23 11:14,"Merdeka St, Bandung, Jawa Barat 94016"
160795,Lightning Charging Cable,9,30000,11/30/23 16:48,"Pemuda St, Bogor, Jawa Barat 75001"
160796,AAA Batteries (4-pack),5,32000,11/16/23 08:47,"Asia Tenggara St, Tangerang, Banten 10001"
