Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
162597,USB-C Charging Cable,8,20000,12/05/23 12:42,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
162598,iPhone,9,18000000,12/09/23 19:44,"M. H. Thamrin St, Bekasi, Jawa Barat 30301"
162599,AAA Batteries (4-pack),9,32000,12/22/23 20:08,"Gatot Subroto St, Bandung, Jawa Barat 94016"
162600,AAA Batteries (4-pack),9,32000,12/16/23 19:14,"H. Agus Salim St, Tangerang, Banten 10001"
162601,AAA Batteries (4-pack),5,32000,12/18/23 21:12,"Merdeka St, Bandung, Jawa Barat 94016"
162602,USB-C Charging Cable,8,20000,12/30/23 10:40,"Ir. H. Juanda St, Cirebon, Jawa Barat 90001"
162603,ThinkPad Laptop,4,15000000,12/30/23 09:33,"Hayam Wuruk St, Depok, Jawa Barat 73301"
162604,Lightning Charging Cable,5,30000,12/19/23 14:01,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
162605,USB-C Charging Cable,2,20000,12/21/23 12:17,"Imam Bonjol St, Yogyakarta, DIY Yogyakarta 04101"
162606,Google Pixel,6,15000000,12/09/23 12:48,"Jend. Ahmad Yani St, Depok, Jawa Barat 73301"
162607,iPhone,10,18000000,12/05/23 18:54,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
162608,Wired Headphones,7,150000,12/01/23 18:35,"Gajah Mada St, Tangerang, Banten 10001"
162609,Lightning Charging Cable,10,30000,12/17/23 18:04,"M. H. Thamrin St, Cirebon, Jawa Barat 90001"
162610,Wired Headphones,2,150000,12/07/23 11:26,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
162611,AAA Batteries (4-pack),7,32000,12/04/23 15:14,"Pemuda St, Cirebon, Jawa Barat 90001"
162612,iPhone,5,18000000,12/20/23 08:00,"Imam Bonjol St, Bekasi, Jawa Barat 30301"
162613,Bose SoundSport Headphones,6,1500000,12/16/23 19:43,"Pangeran Diponegoro St, Bekasi, Jawa Barat 30301"
162614,27in FHD Monitor,9,3000000,12/29/23 21:44,"Jend. Sudirman St, Bandung, Jawa Barat 94016"
162615,AA Batteries (4-pack),10,40000,12/31/23 19:28,"Dewi Sartika St, Depok, Jawa Barat 73301"
162616,AAA Batteries (4-pack),1,32000,12/29/23 05:54,"Jend. Sudirman St, Cirebon, Jawa Barat 90001"
162617,Macbook Pro Laptop,4,26000000,12/30/23 02:23,"Jend. Sudirman St, Tangerang, Banten 10001"
162618,Lightning Charging Cable,8,30000,12/23/23 09:40,"Asia Tenggara St, Jakarta, DKI Jakarta 02215"
162619,AAA Batteries (4-pack),2,32000,12/09/23 07:56,"Veteran St, Bandung, Jawa Barat 94016"
162620,Wired Headphones,10,150000,12/11/23 07:44,"Soekarno Hatta St, Bogor, Jawa Barat 75001"
162621,Bose SoundSport Headphones,1,1500000,12/12/23 16:31,"Veteran St, Cirebon, Jawa Barat 90001"
162622,Bose SoundSport Headphones,5,1500000,12/13/23 11:29,"Ir. H. Juanda St, Tangerang, Banten 10001"
162623,Lightning Charging Cable,4,30000,12/04/23 15:34,"Veteran St, Semarang, Jawa Tengah 98101"
162624,ThinkPad Laptop,9,15000000,12/23/23 07:28,"Asia Tenggara St, Bandung, Jawa Barat 94016"
162625,AAA Batteries (4-pack),8,32000,12/16/23 21:13,"Asia Afrika St, Cirebon, Jawa Barat 90001"
162626,LG Dryer,1,9000000,12/31/23 20:37,"Kebon Sirih St, Bandung, Jawa Barat 94016"
162627,Bose SoundSport Headphones,10,1500000,12/01/23 14:18,"Merdeka St, Jakarta, DKI Jakarta 02215"
162628,Macbook Pro Laptop,7,26000000,12/18/23 18:09,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
162629,Apple Airpods Headphones,5,2500000,12/12/23 22:04,"Kebon Sirih St, Surabaya, Jawa Timur 97035"
162630,Xiaomi Phone,7,8000000,12/24/23 17:56,"Imam Bonjol St, Bekasi, Jawa Barat 30301"
162631,AA Batteries (4-pack),2,40000,12/26/23 22:55,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
162632,Bose SoundSport Headphones,10,1500000,12/30/23 21:13,"Hayam Wuruk St, Surabaya, Jawa Timur 97035"
162633,Wired Headphones,3,150000,12/04/23 07:50,"M. H. Thamrin St, Cirebon, Jawa Barat 90001"
162634,AA Batteries (4-pack),6,40000,12/19/23 18:09,"Jend. Sudirman St, Depok, Jawa Barat 73301"
162635,AAA Batteries (4-pack),6,32000,12/24/23 18:39,"Gajah Mada St, Tangerang, Banten 10001"
162636,27in 4K Gaming Monitor,10,6400000,12/16/23 14:14,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
162637,27in FHD Monitor,1,3000000,12/12/23 12:55,"Asia Tenggara St, Jakarta, DKI Jakarta 02215"
162638,Lightning Charging Cable,7,30000,12/09/23 11:02,"Kebon Sirih St, Yogyakarta, DIY Yogyakarta 04101"
162639,Wired Headphones,3,150000,12/05/23 17:51,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
162640,Xiaomi Phone,1,8000000,12/27/23 17:35,"Jend. Sudirman St, Surabaya, Jawa Timur 97035"
162641,iPhone,3,18000000,12/03/23 19:29,"Kebon Sirih St, Bogor, Jawa Barat 75001"
162642,Apple Airpods Headphones,4,2500000,12/04/23 14:24,"Gajah Mada St, Cirebon, Jawa Barat 90001"
162643,USB-C Charging Cable,4,20000,12/02/23 11:18,"Kebon Sirih St, Bandung, Jawa Barat 94016"
162644,Lightning Charging Cable,9,30000,12/23/23 01:31,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
162645,Wired Headphones,9,150000,12/15/23 16:25,"Gajah Mada St, Depok, Jawa Barat 73301"
162646,27in FHD Monitor,9,3000000,12/31/23 08:46,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
162647,AA Batteries (4-pack),5,40000,12/06/23 22:12,"H. Agus Salim St, Tangerang, Banten 10001"
162648,USB-C Charging Cable,7,20000,12/28/23 19:47,"Gatot Subroto St, Bandung, Jawa Barat 94016"
162649,AA Batteries (4-pack),6,40000,12/25/23 08:25,"Pahlawan St, Bandung, Jawa Barat 94016"
162650,Flatscreen TV,4,4000000,12/15/23 10:27,"Pemuda St, Bandung, Jawa Barat 94016"
162651,USB-C Charging Cable,7,20000,12/14/23 22:23,"Panglima Polin St, Jakarta, DKI Jakarta 02215"
162652,AAA Batteries (4-pack),2,32000,12/16/23 08:43,"Jend. Ahmad Yani St, Bogor, Jawa Barat 75001"
162653,Bose SoundSport Headphones,2,1500000,12/29/23 15:21,"Dewi Sartika St, Bandung, Jawa Barat 94016"
162654,USB-C Charging Cable,10,20000,12/29/23 18:18,"Gajah Mada St, Jakarta, DKI Jakarta 02215"
162655,AA Batteries (4-pack),8,40000,12/14/23 11:30,"Kebon Sirih St, Semarang, Jawa Tengah 98101"
162656,Lightning Charging Cable,10,30000,12/23/23 19:10,"Panglima Polin St, Bandung, Jawa Barat 94016"
162657,34in Ultrawide Monitor,2,6000000,12/23/23 12:49,"Dewi Sartika St, Bekasi, Jawa Barat 30301"
162658,USB-C Charging Cable,3,20000,12/30/23 19:41,"Asia Afrika St, Jakarta, DKI Jakarta 02215"
162659,USB-C Charging Cable,10,20000,12/08/23 09:32,"Veteran St, Surabaya, Jawa Timur 97035"
162660,27in 4K Gaming Monitor,10,6400000,12/07/23 14:01,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
162661,Wired Headphones,7,150000,12/26/23 06:40,"Merdeka St, Yogyakarta, DIY Yogyakarta 04101"
162662,AAA Batteries (4-pack),8,32000,12/24/23 20:24,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
162663,Lightning Charging Cable,9,30000,12/28/23 11:07,"Dewi Sartika St, Bandung, Jawa Barat 94016"
162664,Wired Headphones,2,150000,12/08/23 22:58,"Merdeka St, Bandung, Jawa Barat 94016"
162665,Wired Headphones,1,150000,12/21/23 09:04,"Pemuda St, Jakarta, DKI Jakarta 02215"
162666,Wired Headphones,3,150000,12/25/23 21:17,"Merdeka St, Yogyakarta, DIY Yogyakarta 04101"
162667,Wired Headphones,2,150000,12/22/23 10:02,"Raden Ajeng Kartini St, Surabaya, Jawa Timur 97035"
162668,Bose SoundSport Headphones,5,1500000,12/08/23 19:46,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
162669,AAA Batteries (4-pack),1,32000,12/16/23 15:38,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
162670,AA Batteries (4-pack),3,40000,12/02/23 20:57,"Veteran St, Jakarta, DKI Jakarta 02215"
162671,AAA Batteries (4-pack),7,32000,12/27/23 16:07,"M. H. Thamrin St, Tangerang, Banten 10001"
162672,Lightning Charging Cable,7,30000,12/28/23 21:21,"Pahlawan St, Tangerang, Banten 10001"
162673,Bose SoundSport Headphones,1,1500000,12/23/23 14:26,"Merdeka St, Bogor, Jawa Barat 75001"
162674,AA Batteries (4-pack),2,40000,12/01/23 17:32,"Jend. Ahmad Yani St, Tangerang, Banten 10001"
162675,Lightning Charging Cable,2,30000,12/10/23 12:11,"Panglima Polin St, Cirebon, Jawa Barat 90001"
162676,Google Pixel,1,15000000,12/22/23 16:27,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
162676,USB-C Charging Cable,5,20000,12/22/23 16:27,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
162677,Google Pixel,1,15000000,12/08/23 12:25,"Pemuda St, Bandung, Jawa Barat 94016"
162678,Wired Headphones,5,150000,12/26/23 06:42,"Asia Afrika St, Cirebon, Jawa Barat 90001"
162679,Apple Airpods Headphones,9,2500000,12/02/23 07:53,"Merdeka St, Bogor, Jawa Barat 75001"
162680,USB-C Charging Cable,7,20000,12/09/23 13:49,"H. Agus Salim St, Bekasi, Jawa Barat 30301"
162681,Lightning Charging Cable,10,30000,12/15/23 13:21,"Veteran St, Bekasi, Jawa Barat 30301"
162682,Apple Airpods Headphones,8,2500000,12/30/23 19:11,"Veteran St, Tangerang, Banten 10001"
162683,Bose SoundSport Headphones,7,1500000,12/20/23 13:10,"Gatot Subroto St, Jakarta, DKI Jakarta 02215"
162684,Flatscreen TV,3,4000000,12/23/23 15:06,"Soekarno Hatta St, Tangerang, Banten 10001"
162685,AA Batteries (4-pack),2,40000,12/06/23 18:55,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
162686,ThinkPad Laptop,6,15000000,12/26/23 16:36,"Soekarno Hatta St, Bogor, Jawa Barat 75001"
162687,Apple Airpods Headphones,8,2500000,12/22/23 20:47,"Soekarno Hatta St, Semarang, Jawa Tengah 98101"
162688,ThinkPad Laptop,6,15000000,12/07/23 13:24,"Dewi Sartika St, Jakarta, DKI Jakarta 02215"
162689,20in Monitor,2,2000000,12/20/23 12:01,"Jend. Sudirman St, Bandung, Jawa Barat 94016"
162690,AAA Batteries (4-pack),2,32000,12/30/23 18:27,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
162691,USB-C Charging Cable,8,20000,12/05/23 15:50,"Jend. Sudirman St, Bandung, Jawa Barat 94016"
162692,Flatscreen TV,7,4000000,12/12/23 20:26,"Dewi Sartika St, Surabaya, Jawa Timur 97035"
162693,AAA Batteries (4-pack),3,32000,12/28/23 19:38,"Hayam Wuruk St, Tangerang, Banten 10001"
162694,USB-C Charging Cable,2,20000,12/29/23 12:18,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
162695,AAA Batteries (4-pack),2,32000,12/14/23 01:57,"Kebon Sirih St, Bandung, Jawa Barat 94016"
162696,Google Pixel,3,15000000,12/30/23 19:29,"Dewi Sartika St, Jakarta, DKI Jakarta 02215"
162697,27in FHD Monitor,3,3000000,12/25/23 18:52,"Ir. H. Juanda St, Cirebon, Jawa Barat 90001"
162698,AA Batteries (4-pack),7,40000,12/12/23 14:42,"Asia Tenggara St, Tangerang, Banten 10001"
162699,AA Batteries (4-pack),9,40000,12/21/23 13:08,"M. H. Thamrin St, Cirebon, Jawa Barat 90001"
162700,27in FHD Monitor,7,3000000,12/31/23 14:36,"Asia Tenggara St, Bekasi, Jawa Barat 30301"
162701,Wired Headphones,7,150000,12/27/23 13:34,"Merdeka St, Semarang, Jawa Tengah 98101"
162702,AA Batteries (4-pack),6,40000,12/01/23 19:47,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
162703,Apple Airpods Headphones,1,2500000,12/18/23 21:01,"M. H. Thamrin St, Tangerang, Banten 10001"
162704,Bose SoundSport Headphones,9,1500000,12/14/23 21:07,"Imam Bonjol St, Bekasi, Jawa Barat 30301"
162705,Apple Airpods Headphones,8,2500000,12/29/23 05:37,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
162706,Google Pixel,2,15000000,12/28/23 14:04,"Gajah Mada St, Jakarta, DKI Jakarta 02215"
162707,Apple Airpods Headphones,10,2500000,12/21/23 14:06,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
162708,Wired Headphones,7,150000,12/06/23 13:59,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
162709,Flatscreen TV,10,4000000,12/22/23 22:18,"Gatot Subroto St, Cirebon, Jawa Barat 90001"
162710,Lightning Charging Cable,4,30000,12/26/23 13:57,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
162711,USB-C Charging Cable,7,20000,12/20/23 14:02,"Pahlawan St, Tangerang, Banten 10001"
162712,USB-C Charging Cable,8,20000,12/01/23 07:45,"Raden Ajeng Kartini St, Depok, Jawa Barat 73301"
162713,USB-C Charging Cable,2,20000,12/19/23 20:40,"Pemuda St, Cirebon, Jawa Barat 90001"
162714,Lightning Charging Cable,2,30000,12/27/23 12:36,"H. Agus Salim St, Depok, Jawa Barat 73301"
162715,34in Ultrawide Monitor,2,6000000,12/11/23 21:35,"M. H. Thamrin St, Bogor, Jawa Barat 75001"
162716,Apple Airpods Headphones,4,2500000,12/06/23 22:14,"Kebon Sirih St, Depok, Jawa Barat 73301"
162717,Lightning Charging Cable,9,30000,12/08/23 14:41,"Soekarno Hatta St, Semarang, Jawa Tengah 98101"
162718,Apple Airpods Headphones,8,2500000,12/30/23 11:22,"Pemuda St, Surabaya, Jawa Timur 97035"
162719,20in Monitor,5,2000000,12/06/23 14:55,"Jend. Sudirman St, Depok, Jawa Barat 73301"
162720,Google Pixel,7,15000000,12/09/23 13:49,"Merdeka St, Surabaya, Jawa Timur 97035"
162721,Bose SoundSport Headphones,7,1500000,12/30/23 12:27,"M. H. Thamrin St, Bogor, Jawa Barat 75001"
162722,27in 4K Gaming Monitor,3,6400000,12/12/23 19:03,"H. Agus Salim St, Cirebon, Jawa Barat 90001"
162723,27in FHD Monitor,8,3000000,12/18/23 20:01,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
162724,Google Pixel,2,15000000,12/10/23 20:10,"Gatot Subroto St, Cirebon, Jawa Barat 90001"
162725,20in Monitor,1,2000000,12/10/23 07:39,"Dewi Sartika St, Bandung, Jawa Barat 94016"
162725,ThinkPad Laptop,8,15000000,12/10/23 07:39,"Dewi Sartika St, Bandung, Jawa Barat 94016"
162726,Flatscreen TV,4,4000000,12/11/23 14:23,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
162727,Lightning Charging Cable,9,30000,12/05/23 10:10,"Asia Afrika St, Bandung, Jawa Barat 94016"
162728,USB-C Charging Cable,2,20000,12/30/23 17:52,"Pahlawan St, Jakarta, DKI Jakarta 02215"
162729,Lightning Charging Cable,4,30000,12/30/23 08:21,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
162730,Flatscreen TV,3,4000000,12/23/23 17:06,"Merdeka St, Jakarta, DKI Jakarta 02215"
162731,Xiaomi Phone,9,8000000,12/23/23 00:15,"H. Agus Salim St, Tangerang, Banten 10001"
162732,Wired Headphones,6,150000,12/28/23 14:11,"Veteran St, Jakarta, DKI Jakarta 02215"
162733,AAA Batteries (4-pack),5,32000,12/12/23 23:08,"Imam Bonjol St, Tangerang, Banten 10001"
162734,AAA Batteries (4-pack),2,32000,12/20/23 12:05,"Asia Tenggara St, Bandung, Jawa Barat 94016"
162735,USB-C Charging Cable,8,20000,12/17/23 18:31,"Pahlawan St, Depok, Jawa Barat 73301"
162736,Google Pixel,3,15000000,12/22/23 09:58,"M. H. Thamrin St, Jakarta, DKI Jakarta 02215"
162737,Wired Headphones,9,150000,12/08/23 02:21,"Veteran St, Surabaya, Jawa Timur 97035"
162738,34in Ultrawide Monitor,5,6000000,12/05/23 18:33,"M. H. Thamrin St, Bekasi, Jawa Barat 30301"
162739,Google Pixel,6,15000000,12/04/23 22:21,"Pahlawan St, Bandung, Jawa Barat 94016"
162740,AAA Batteries (4-pack),3,32000,12/18/23 16:55,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
162741,Lightning Charging Cable,3,30000,12/19/23 11:02,"Soekarno Hatta St, Cirebon, Jawa Barat 90001"
162742,AA Batteries (4-pack),7,40000,12/24/23 09:32,"Veteran St, Jakarta, DKI Jakarta 02215"
162743,AA Batteries (4-pack),2,40000,12/05/23 19:25,"Pemuda St, Tangerang, Banten 10001"
162744,AA Batteries (4-pack),5,40000,12/25/23 18:18,"Pahlawan St, Cirebon, Jawa Barat 90001"
162745,AAA Batteries (4-pack),2,32000,12/09/23 14:01,"Jend. Sudirman St, Depok, Jawa Barat 73301"
