Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
143227,Lightning Charging Cable,6,30000,02/22/23 14:42,"Soekarno Hatta St, Bogor, Jawa Barat 75001"
143228,Apple Airpods Headphones,8,2500000,02/03/23 21:56,"Jend. Ahmad Yani St, Depok, Jawa Barat 73301"
143229,Bose SoundSport Headphones,7,1500000,02/17/23 16:20,"M. H. Thamrin St, Semarang, Jawa Tengah 98101"
143230,20in Monitor,2,2000000,02/28/23 12:24,"Jend. Ahmad Yani St, Tangerang, Banten 10001"
143231,Bose SoundSport Headphones,6,1500000,02/05/23 11:24,"Kebon Sirih St, Tangerang, Banten 10001"
143232,Apple Airpods Headphones,4,2500000,02/11/23 10:54,"Jend. Sudirman St, Depok, Jawa Barat 73301"
143233,AAA Batteries (4-pack),9,32000,02/05/23 20:25,"H. Agus Salim St, Surabaya, Jawa Timur 97035"
143234,USB-C Charging Cable,6,20000,02/08/23 23:33,"Asia Afrika St, Bogor, Jawa Barat 75001"
143235,iPhone,2,18000000,02/21/23 10:49,"Asia Afrika St, Bandung, Jawa Barat 94016"
143235,Lightning Charging Cable,5,30000,02/21/23 10:49,"Asia Afrika St, Bandung, Jawa Barat 94016"
143236,Google Pixel,8,15000000,02/26/23 22:21,"Asia Afrika St, Cirebon, Jawa Barat 90001"
143237,Google Pixel,1,15000000,02/08/23 21:28,"Pahlawan St, Jakarta, DKI Jakarta 02215"
143238,Lightning Charging Cable,6,30000,02/07/23 17:42,"Pahlawan St, Tangerang, Banten 10001"
143239,Google Pixel,10,15000000,02/11/23 12:06,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
143240,ThinkPad Laptop,10,15000000,02/24/23 15:26,"Pahlawan St, Bogor, Jawa Barat 75001"
143241,AA Batteries (4-pack),1,40000,02/05/23 22:20,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
143242,Bose SoundSport Headphones,2,1500000,02/02/23 17:44,"Merdeka St, Bandung, Jawa Barat 94016"
143243,Bose SoundSport Headphones,6,1500000,02/17/23 20:32,"Raden Ajeng Kartini St, Tangerang, Banten 10001"
143244,Lightning Charging Cable,7,30000,02/18/23 16:36,"Asia Tenggara St, Bogor, Jawa Barat 75001"
143245,27in 4K Gaming Monitor,10,6400000,02/13/23 20:46,"Asia Tenggara St, Bandung, Jawa Barat 94016"
143246,27in 4K Gaming Monitor,10,6400000,02/02/23 19:39,"Pangeran Diponegoro St, Bogor, Jawa Barat 75001"
143247,USB-C Charging Cable,6,20000,02/07/23 16:42,"Pangeran Diponegoro St, Cirebon, Jawa Barat 90001"
143248,Bose SoundSport Headphones,5,1500000,02/05/23 23:27,"Ir. H. Juanda St, Bogor, Jawa Barat 75001"
143249,AAA Batteries (4-pack),5,32000,02/15/23 21:22,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
143250,USB-C Charging Cable,1,20000,02/21/23 18:10,"Panglima Polin St, Bandung, Jawa Barat 94016"
143251,Apple Airpods Headphones,7,2500000,02/07/23 11:16,"H. Agus Salim St, Bandung, Jawa Barat 94016"
143252,AA Batteries (4-pack),1,40000,02/18/23 09:42,"Pahlawan St, Bandung, Jawa Barat 94016"
143253,Wired Headphones,5,150000,02/03/23 12:05,"Kebon Sirih St, Semarang, Jawa Tengah 98101"
143254,AAA Batteries (4-pack),1,32000,02/27/23 05:42,"Gajah Mada St, Semarang, Jawa Tengah 98101"
143255,27in 4K Gaming Monitor,8,6400000,02/09/23 18:45,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
143256,USB-C Charging Cable,6,20000,02/21/23 11:19,"Pahlawan St, Bogor, Jawa Barat 75001"
143257,AAA Batteries (4-pack),4,32000,02/14/23 15:21,"Jend. Ahmad Yani St, Bekasi, Jawa Barat 30301"
143258,USB-C Charging Cable,4,20000,02/28/23 16:33,"Jend. Ahmad Yani St, Tangerang, Banten 10001"
143259,Flatscreen TV,3,4000000,02/13/23 07:38,"Soekarno Hatta St, Tangerang, Banten 10001"
143260,Wired Headphones,9,150000,02/27/23 09:13,"Pahlawan St, Bogor, Jawa Barat 75001"
143261,Macbook Pro Laptop,5,26000000,02/21/23 09:07,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
143262,Google Pixel,5,15000000,02/15/23 21:37,"Gajah Mada St, Cirebon, Jawa Barat 90001"
143263,USB-C Charging Cable,3,20000,02/25/23 11:24,"Soekarno Hatta St, Bekasi, Jawa Barat 30301"
143264,Apple Airpods Headphones,9,2500000,02/21/23 01:03,"Merdeka St, Bandung, Jawa Barat 94016"
143265,AA Batteries (4-pack),4,40000,02/18/23 09:48,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
143266,Apple Airpods Headphones,5,2500000,02/20/23 21:44,"Hayam Wuruk St, Tangerang, Banten 10001"
143267,27in FHD Monitor,1,3000000,02/02/23 19:22,"Merdeka St, Bandung, Jawa Barat 94016"
143268,Wired Headphones,10,150000,02/13/23 20:14,"Imam Bonjol St, Semarang, Jawa Tengah 98101"
143269,Wired Headphones,2,150000,02/28/23 12:28,"Panglima Polin St, Bandung, Jawa Barat 94016"
143270,USB-C Charging Cable,1,20000,02/09/23 12:36,"Kebon Sirih St, Depok, Jawa Barat 73301"
143271,Wired Headphones,2,150000,02/07/23 21:39,"Jend. Ahmad Yani St, Semarang, Jawa Tengah 98101"
143272,Apple Airpods Headphones,6,2500000,02/10/23 21:31,"Merdeka St, Jakarta, DKI Jakarta 02215"
143273,Lightning Charging Cable,9,30000,02/02/23 17:02,"Jend. Sudirman St, Cirebon, Jawa Barat 90001"
143274,34in Ultrawide Monitor,9,6000000,02/04/23 10:32,"Soekarno Hatta St, Tangerang, Banten 10001"
143275,Bose SoundSport Headphones,7,1500000,02/07/23 06:38,"Asia Tenggara St, Jakarta, DKI Jakarta 02215"
143276,AA Batteries (4-pack),6,40000,02/16/23 10:34,"Pahlawan St, Bekasi, Jawa Barat 30301"
143277,Flatscreen TV,9,4000000,02/22/23 15:50,"Raden Ajeng Kartini St, Tangerang, Banten 10001"
143278,USB-C Charging Cable,3,20000,02/03/23 08:02,"Asia Afrika St, Bandung, Jawa Barat 94016"
143279,Macbook Pro Laptop,2,26000000,02/07/23 16:27,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
143280,Bose SoundSport Headphones,4,1500000,02/08/23 12:24,"Ir. H. Juanda St, Semarang, Jawa Tengah 98101"
143281,AA Batteries (4-pack),7,40000,02/21/23 18:31,"Raden Ajeng Kartini St, Semarang, Jawa Tengah 98101"
143282,Lightning Charging Cable,3,30000,02/15/23 21:08,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
143283,Macbook Pro Laptop,7,26000000,02/11/23 10:15,"Dewi Sartika St, Tangerang, Banten 10001"
143284,27in FHD Monitor,6,3000000,02/21/23 18:10,"Soekarno Hatta St, Tangerang, Banten 10001"
143285,Lightning Charging Cable,4,30000,02/12/23 15:23,"Asia Afrika St, Tangerang, Banten 10001"
143286,Bose SoundSport Headphones,2,1500000,02/28/23 16:40,"Kebon Sirih St, Tangerang, Banten 10001"
143287,Apple Airpods Headphones,2,2500000,02/13/23 12:23,"Veteran St, Bandung, Jawa Barat 94016"
143288,AA Batteries (4-pack),10,40000,02/03/23 21:19,"Jend. Ahmad Yani St, Surabaya, Jawa Timur 97035"
143289,AA Batteries (4-pack),4,40000,02/05/23 21:50,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
143290,Wired Headphones,2,150000,02/04/23 06:37,"H. Agus Salim St, Cirebon, Jawa Barat 90001"
143291,AAA Batteries (4-pack),1,32000,02/01/23 12:35,"Hayam Wuruk St, Yogyakarta, DIY Yogyakarta 04101"
143292,34in Ultrawide Monitor,9,6000000,02/17/23 05:13,"M. H. Thamrin St, Surabaya, Jawa Timur 97035"
143293,AAA Batteries (4-pack),4,32000,02/24/23 18:36,"Asia Afrika St, Bandung, Jawa Barat 94016"
143294,iPhone,3,18000000,02/25/23 17:41,"Pemuda St, Tangerang, Banten 10001"
143295,Lightning Charging Cable,6,30000,02/17/23 20:58,"Pemuda St, Cirebon, Jawa Barat 90001"
143296,Lightning Charging Cable,10,30000,02/27/23 08:40,"Jend. Ahmad Yani St, Bogor, Jawa Barat 75001"
143297,AAA Batteries (4-pack),9,32000,02/03/23 11:48,"Dewi Sartika St, Jakarta, DKI Jakarta 02215"
143298,AA Batteries (4-pack),3,40000,02/11/23 13:07,"Hayam Wuruk St, Semarang, Jawa Tengah 98101"
143299,34in Ultrawide Monitor,3,6000000,02/06/23 11:24,"Panglima Polin St, Surabaya, Jawa Timur 97035"
143300,AA Batteries (4-pack),2,40000,02/19/23 10:02,"Raden Ajeng Kartini St, Depok, Jawa Barat 73301"
143301,Lightning Charging Cable,10,30000,02/11/23 20:27,"Merdeka St, Tangerang, Banten 10001"
143302,AA Batteries (4-pack),10,40000,02/09/23 18:58,"Pahlawan St, Cirebon, Jawa Barat 90001"
143303,ThinkPad Laptop,10,15000000,02/16/23 14:19,"Gatot Subroto St, Tangerang, Banten 10001"
143304,Lightning Charging Cable,10,30000,02/28/23 11:23,"Asia Tenggara St, Bogor, Jawa Barat 75001"
143305,AAA Batteries (4-pack),10,32000,02/26/23 13:04,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
143306,Bose SoundSport Headphones,7,1500000,02/27/23 12:46,"Imam Bonjol St, Bandung, Jawa Barat 94016"
143307,Bose SoundSport Headphones,9,1500000,02/20/23 21:21,"Imam Bonjol St, Semarang, Jawa Tengah 98101"
143308,34in Ultrawide Monitor,10,6000000,02/21/23 12:40,"Gajah Mada St, Semarang, Jawa Tengah 98101"
143309,Google Pixel,6,15000000,02/14/23 10:07,"Asia Tenggara St, Tangerang, Banten 10001"
143310,Apple Airpods Headphones,6,2500000,02/02/23 17:19,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
143311,Lightning Charging Cable,1,30000,02/17/23 16:00,"Ir. H. Juanda St, Surabaya, Jawa Timur 97035"
143312,USB-C Charging Cable,6,20000,02/27/23 12:51,"Merdeka St, Semarang, Jawa Tengah 98101"
143313,27in 4K Gaming Monitor,9,6400000,02/01/23 12:48,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
143314,USB-C Charging Cable,10,20000,02/05/23 12:58,"Panglima Polin St, Bandung, Jawa Barat 94016"
143315,Wired Headphones,8,150000,02/03/23 14:26,"Soekarno Hatta St, Bogor, Jawa Barat 75001"
143316,Wired Headphones,4,150000,02/23/23 14:09,"Panglima Polin St, Cirebon, Jawa Barat 90001"
143317,Flatscreen TV,3,4000000,02/06/23 21:23,"Pangeran Diponegoro St, Depok, Jawa Barat 73301"
143318,Google Pixel,3,15000000,02/09/23 13:45,"Gajah Mada St, Bandung, Jawa Barat 94016"
143319,AA Batteries (4-pack),3,40000,02/14/23 14:25,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
143320,Google Pixel,2,15000000,02/13/23 10:41,"Asia Afrika St, Surabaya, Jawa Timur 97035"
143321,Wired Headphones,8,150000,02/02/23 07:36,"H. Agus Salim St, Bogor, Jawa Barat 75001"
143322,Wired Headphones,10,150000,02/04/23 10:31,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
143323,AAA Batteries (4-pack),1,32000,02/09/23 21:22,"Merdeka St, Bandung, Jawa Barat 94016"
143324,AAA Batteries (4-pack),6,32000,02/11/23 17:02,"Dewi Sartika St, Tangerang, Banten 10001"
143325,USB-C Charging Cable,6,20000,02/09/23 18:34,"Gajah Mada St, Depok, Jawa Barat 73301"
143326,Macbook Pro Laptop,10,26000000,02/23/23 11:45,"Imam Bonjol St, Bandung, Jawa Barat 94016"
143327,Bose SoundSport Headphones,5,1500000,02/11/23 18:57,"Kebon Sirih St, Tangerang, Banten 10001"
143328,Apple Airpods Headphones,6,2500000,02/23/23 12:11,"M. H. Thamrin St, Cirebon, Jawa Barat 90001"
143329,Apple Airpods Headphones,5,2500000,02/15/23 22:36,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
143330,Lightning Charging Cable,4,30000,02/25/23 18:51,"Pahlawan St, Bandung, Jawa Barat 94016"
143331,27in 4K Gaming Monitor,10,6400000,02/25/23 23:02,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
143332,Apple Airpods Headphones,1,2500000,02/01/23 15:52,"H. Agus Salim St, Cirebon, Jawa Barat 90001"
143333,Apple Airpods Headphones,9,2500000,02/06/23 03:49,"Pangeran Diponegoro St, Tangerang, Banten 10001"
143334,USB-C Charging Cable,10,20000,02/10/23 21:45,"Dewi Sartika St, Bandung, Jawa Barat 94016"
143335,ThinkPad Laptop,6,15000000,02/06/23 22:41,"Veteran St, Bogor, Jawa Barat 75001"
143336,Wired Headphones,8,150000,02/17/23 10:42,"Dewi Sartika St, Bandung, Jawa Barat 94016"
143337,27in 4K Gaming Monitor,3,6400000,02/17/23 17:11,"Asia Afrika St, Semarang, Jawa Tengah 98101"
143338,Bose SoundSport Headphones,10,1500000,02/22/23 20:41,"Jend. Sudirman St, Tangerang, Banten 10001"
143339,Apple Airpods Headphones,7,2500000,02/06/23 17:42,"Asia Afrika St, Tangerang, Banten 10001"
143340,AA Batteries (4-pack),9,40000,02/20/23 11:23,"Jend. Ahmad Yani St, Bekasi, Jawa Barat 30301"
143341,Bose SoundSport Headphones,2,1500000,02/18/23 13:49,"Jend. Ahmad Yani St, Jakarta, DKI Jakarta 02215"
143342,USB-C Charging Cable,4,20000,02/28/23 21:06,"Gajah Mada St, Surabaya, Jawa Timur 97035"
143343,Bose SoundSport Headphones,3,1500000,02/07/23 20:06,"M. H. Thamrin St, Tangerang, Banten 10001"
143344,27in FHD Monitor,9,3000000,02/24/23 16:16,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
143345,Apple Airpods Headphones,2,2500000,02/03/23 07:46,"Asia Afrika St, Yogyakarta, DIY Yogyakarta 04101"
143346,AA Batteries (4-pack),9,40000,02/18/23 01:59,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
143347,AA Batteries (4-pack),8,40000,02/07/23 19:29,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
143348,Lightning Charging Cable,1,30000,02/15/23 08:57,"Merdeka St, Jakarta, DKI Jakarta 02215"
143349,USB-C Charging Cable,8,20000,02/25/23 13:24,"Veteran St, Semarang, Jawa Tengah 98101"
143350,Bose SoundSport Headphones,4,1500000,02/12/23 00:55,"Ir. H. Juanda St, Tangerang, Banten 10001"
143351,USB-C Charging Cable,10,20000,02/12/23 21:50,"Veteran St, Bekasi, Jawa Barat 30301"
143352,Bose SoundSport Headphones,5,1500000,02/04/23 18:50,"Asia Afrika St, Cirebon, Jawa Barat 90001"
143353,Bose SoundSport Headphones,10,1500000,02/04/23 13:26,"Kebon Sirih St, Bandung, Jawa Barat 94016"
143354,Lightning Charging Cable,4,30000,02/15/23 20:26,"Jend. Sudirman St, Jakarta, DKI Jakarta 02215"
143355,27in 4K Gaming Monitor,4,6400000,02/16/23 19:23,"Veteran St, Cirebon, Jawa Barat 90001"
143356,Xiaomi Phone,2,8000000,02/11/23 15:15,"Asia Tenggara St, Bekasi, Jawa Barat 30301"
143357,AAA Batteries (4-pack),7,32000,02/03/23 11:03,"Veteran St, Bekasi, Jawa Barat 30301"
143358,ThinkPad Laptop,9,15000000,02/15/23 18:53,"Ir. H. Juanda St, Semarang, Jawa Tengah 98101"
143359,Bose SoundSport Headphones,9,1500000,02/07/23 00:40,"H. Agus Salim St, Depok, Jawa Barat 73301"
143360,34in Ultrawide Monitor,4,6000000,02/22/23 13:04,"H. Agus Salim St, Surabaya, Jawa Timur 97035"
143361,Lightning Charging Cable,2,30000,02/21/23 04:27,"Dewi Sartika St, Surabaya, Jawa Timur 97035"
143362,Flatscreen TV,2,4000000,02/22/23 22:10,"Gajah Mada St, Cirebon, Jawa Barat 90001"
143363,AA Batteries (4-pack),7,40000,02/21/23 12:25,"Ir. H. Juanda St, Bogor, Jawa Barat 75001"
143364,Bose SoundSport Headphones,7,1500000,02/23/23 11:10,"Asia Tenggara St, Bogor, Jawa Barat 75001"
143365,USB-C Charging Cable,2,20000,02/22/23 12:55,"Dewi Sartika St, Semarang, Jawa Tengah 98101"
143366,Google Pixel,3,15000000,02/13/23 11:36,"Veteran St, Surabaya, Jawa Timur 97035"
143367,AA Batteries (4-pack),4,40000,02/23/23 12:31,"Imam Bonjol St, Jakarta, DKI Jakarta 02215"
143368,20in Monitor,2,2000000,02/01/23 17:13,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
143369,Flatscreen TV,9,4000000,02/21/23 16:00,"Pahlawan St, Jakarta, DKI Jakarta 02215"
143370,AA Batteries (4-pack),4,40000,02/19/23 22:27,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
143371,Bose SoundSport Headphones,6,1500000,02/28/23 00:04,"Asia Afrika St, Jakarta, DKI Jakarta 02215"
143372,AA Batteries (4-pack),1,40000,02/20/23 18:22,"Jend. Sudirman St, Jakarta, DKI Jakarta 02215"
143373,Flatscreen TV,1,4000000,02/02/23 14:57,"Merdeka St, Cirebon, Jawa Barat 90001"
143374,Apple Airpods Headphones,5,2500000,02/21/23 13:36,"Asia Tenggara St, Bekasi, Jawa Barat 30301"
143375,AAA Batteries (4-pack),5,32000,02/09/23 18:28,"Soekarno Hatta St, Semarang, Jawa Tengah 98101"
143376,Apple Airpods Headphones,4,2500000,02/01/23 07:33,"H. Agus Salim St, Bogor, Jawa Barat 75001"
143377,Wired Headphones,8,150000,02/08/23 19:15,"Gajah Mada St, Jakarta, DKI Jakarta 02215"
143378,AAA Batteries (4-pack),6,32000,02/21/23 14:37,"Asia Afrika St, Yogyakarta, DIY Yogyakarta 04101"
143379,34in Ultrawide Monitor,8,6000000,02/28/23 14:43,"Asia Tenggara St, Bandung, Jawa Barat 94016"
143380,34in Ultrawide Monitor,5,6000000,02/24/23 02:35,"Asia Afrika St, Bogor, Jawa Barat 75001"
143381,AA Batteries (4-pack),9,40000,02/07/23 20:51,"Ir. H. Juanda St, Semarang, Jawa Tengah 98101"
143382,USB-C Charging Cable,4,20000,02/08/23 05:01,"Soekarno Hatta St, Jakarta, DKI Jakarta 02215"
143383,Lightning Charging Cable,9,30000,02/16/23 23:20,"Asia Afrika St, Semarang, Jawa Tengah 98101"
143384,Lightning Charging Cable,9,30000,02/16/23 07:35,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
143385,27in FHD Monitor,6,3000000,02/10/23 19:44,"Soekarno Hatta St, Yogyakarta, DIY Yogyakarta 04101"
143386,AAA Batteries (4-pack),8,32000,02/14/23 21:42,"Jend. Sudirman St, Jakarta, DKI Jakarta 02215"
143387,Bose SoundSport Headphones,7,1500000,02/23/23 13:37,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
143388,AAA Batteries (4-pack),4,32000,02/04/23 19:53,"Gajah Mada St, Tangerang, Banten 10001"
143389,AAA Batteries (4-pack),4,32000,02/07/23 15:35,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
143390,USB-C Charging Cable,2,20000,02/25/23 21:58,"Raden Ajeng Kartini St, Bogor, Jawa Barat 75001"
143391,Bose SoundSport Headphones,9,1500000,02/16/23 10:24,"H. Agus Salim St, Jakarta, DKI Jakarta 02215"
143392,ThinkPad Laptop,4,15000000,02/16/23 10:50,"Merdeka St, Bandung, Jawa Barat 94016"
143393,AA Batteries (4-pack),7,40000,02/15/23 12:42,"Jend. Ahmad Yani St, Surabaya, Jawa Timur 97035"
143394,27in 4K Gaming Monitor,9,6400000,02/26/23 12:35,"Asia Afrika St, Cirebon, Jawa Barat 90001"
143395,20in Monitor,6,2000000,02/11/23 10:08,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
143395,Wired Headphones,6,150000,02/11/23 10:08,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
143396,Wired Headphones,4,150000,02/10/23 07:51,"Dewi Sartika St, Bogor, Jawa Barat 75001"
