Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
152930,Apple Airpods Headphones,5,2500000,07/22/23 22:22,"Pangeran Diponegoro St, Bogor, Jawa Barat 75001"
152931,Lightning Charging Cable,7,30000,07/11/23 18:29,"M. H. Thamrin St, Depok, Jawa Barat 73301"
152932,Apple Airpods Headphones,4,2500000,07/29/23 09:05,"Jend. Sudirman St, Jakarta, DKI Jakarta 02215"
152933,Macbook Pro Laptop,3,26000000,07/28/23 12:47,"Merdeka St, Tangerang, Banten 10001"
152934,34in Ultrawide Monitor,3,6000000,07/08/23 14:09,"Pahlawan St, Bandung, Jawa Barat 94016"
152934,AA Batteries (4-pack),2,40000,07/08/23 14:09,"Pahlawan St, Bandung, Jawa Barat 94016"
152935,USB-C Charging Cable,10,20000,07/22/23 10:49,"Merdeka St, Tangerang, Banten 10001"
152936,Wired Headphones,4,150000,07/09/23 11:52,"Merdeka St, Bandung, Jawa Barat 94016"
152937,LG Washing Machine,2,9000000,07/30/23 15:12,"Asia Tenggara St, Semarang, Jawa Tengah 98101"
,,,,,
152938,USB-C Charging Cable,4,20000,07/26/23 15:30,"Ir. H. Juanda St, Cirebon, Jawa Barat 90001"
152939,Apple Airpods Headphones,3,2500000,07/09/23 11:03,"H. Agus Salim St, Bandung, Jawa Barat 94016"
152940,AAA Batteries (4-pack),7,32000,07/27/23 15:48,"Pemuda St, Bogor, Jawa Barat 75001"
152941,AA Batteries (4-pack),3,40000,07/19/23 21:52,"Dewi Sartika St, Bogor, Jawa Barat 75001"
152942,34in Ultrawide Monitor,7,6000000,07/16/23 20:30,"Soekarno Hatta St, Cirebon, Jawa Barat 90001"
152943,USB-C Charging Cable,9,20000,07/19/23 20:01,"Gajah Mada St, Semarang, Jawa Tengah 98101"
152944,Apple Airpods Headphones,3,2500000,07/31/23 09:33,"Pemuda St, Jakarta, DKI Jakarta 02215"
152945,Bose SoundSport Headphones,7,1500000,07/20/23 12:47,"Gatot Subroto St, Bekasi, Jawa Barat 30301"
152946,Lightning Charging Cable,4,30000,07/23/23 21:07,"Veteran St, Bogor, Jawa Barat 75001"
152947,AA Batteries (4-pack),8,40000,07/31/23 19:27,"Panglima Polin St, Bandung, Jawa Barat 94016"
152948,27in FHD Monitor,8,3000000,07/30/23 16:11,"Pangeran Diponegoro St, Tangerang, Banten 10001"
152949,Wired Headphones,6,150000,07/01/23 17:41,"Imam Bonjol St, Bandung, Jawa Barat 94016"
152950,Wired Headphones,7,150000,07/26/23 20:20,"Merdeka St, Cirebon, Jawa Barat 90001"
152951,AA Batteries (4-pack),2,40000,07/31/23 11:43,"Imam Bonjol St, Bekasi, Jawa Barat 30301"
152952,Lightning Charging Cable,8,30000,07/25/23 20:58,"Panglima Polin St, Bandung, Jawa Barat 94016"
152953,Google Pixel,9,15000000,07/15/23 19:18,"Dewi Sartika St, Bandung, Jawa Barat 94016"
152954,Bose SoundSport Headphones,7,1500000,07/27/23 19:13,"Kebon Sirih St, Semarang, Jawa Tengah 98101"
152955,20in Monitor,5,2000000,07/01/23 18:12,"Veteran St, Bogor, Jawa Barat 75001"
152956,27in 4K Gaming Monitor,5,6400000,07/28/23 16:25,"Dewi Sartika St, Bandung, Jawa Barat 94016"
152957,Lightning Charging Cable,10,30000,07/06/23 11:05,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
152958,AA Batteries (4-pack),10,40000,07/23/23 12:57,"M. H. Thamrin St, Tangerang, Banten 10001"
152959,Bose SoundSport Headphones,8,1500000,07/01/23 13:54,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
152960,Bose SoundSport Headphones,4,1500000,07/25/23 23:22,"Soekarno Hatta St, Surabaya, Jawa Timur 97035"
152961,AA Batteries (4-pack),8,40000,07/22/23 23:44,"M. H. Thamrin St, Cirebon, Jawa Barat 90001"
152962,Bose SoundSport Headphones,1,1500000,07/25/23 19:29,"Pemuda St, Cirebon, Jawa Barat 90001"
152963,Google Pixel,2,15000000,07/30/23 06:26,"Kebon Sirih St, Surabaya, Jawa Timur 97035"
152964,USB-C Charging Cable,4,20000,07/09/23 19:51,"Panglima Polin St, Yogyakarta, DIY Yogyakarta 04101"
152965,Macbook Pro Laptop,6,26000000,07/24/23 10:14,"Pahlawan St, Tangerang, Banten 10001"
152966,Wired Headphones,8,150000,07/11/23 18:08,"Asia Afrika St, Bandung, Jawa Barat 94016"
152967,27in 4K Gaming Monitor,4,6400000,07/17/23 17:47,"Asia Tenggara St, Depok, Jawa Barat 73301"
152968,27in FHD Monitor,10,3000000,07/09/23 23:56,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
152969,Wired Headphones,3,150000,07/19/23 15:02,"Pangeran Diponegoro St, Surabaya, Jawa Timur 97035"
152970,Wired Headphones,3,150000,07/30/23 17:20,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
152971,Apple Airpods Headphones,9,2500000,07/16/23 07:49,"Gajah Mada St, Tangerang, Banten 10001"
152972,34in Ultrawide Monitor,9,6000000,07/22/23 01:22,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
152973,iPhone,4,18000000,07/02/23 20:22,"Gatot Subroto St, Bandung, Jawa Barat 94016"
152973,Apple Airpods Headphones,9,2500000,07/02/23 20:22,"Gatot Subroto St, Bandung, Jawa Barat 94016"
152974,iPhone,10,18000000,07/10/23 13:37,"Asia Tenggara St, Bandung, Jawa Barat 94016"
152975,AAA Batteries (4-pack),5,32000,07/18/23 20:18,"Imam Bonjol St, Jakarta, DKI Jakarta 02215"
152976,Wired Headphones,5,150000,07/03/23 11:34,"Pangeran Diponegoro St, Semarang, Jawa Tengah 98101"
152977,Lightning Charging Cable,5,30000,07/16/23 11:54,"Pemuda St, Cirebon, Jawa Barat 90001"
152978,27in FHD Monitor,9,3000000,07/27/23 17:38,"Soekarno Hatta St, Semarang, Jawa Tengah 98101"
152979,AA Batteries (4-pack),5,40000,07/05/23 22:10,"Kebon Sirih St, Bandung, Jawa Barat 94016"
152980,USB-C Charging Cable,9,20000,07/04/23 11:48,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
152981,USB-C Charging Cable,1,20000,07/07/23 18:13,"Soekarno Hatta St, Jakarta, DKI Jakarta 02215"
152982,Flatscreen TV,9,4000000,07/28/23 18:08,"Pemuda St, Tangerang, Banten 10001"
152983,AAA Batteries (4-pack),8,32000,07/21/23 11:06,"Asia Tenggara St, Bandung, Jawa Barat 94016"
152984,Wired Headphones,3,150000,07/27/23 21:30,"Soekarno Hatta St, Tangerang, Banten 10001"
152985,USB-C Charging Cable,7,20000,07/27/23 10:26,"Veteran St, Jakarta, DKI Jakarta 02215"
152986,USB-C Charging Cable,10,20000,07/08/23 12:05,"Imam Bonjol St, Jakarta, DKI Jakarta 02215"
152987,Lightning Charging Cable,6,30000,07/02/23 07:32,"Panglima Polin St, Jakarta, DKI Jakarta 02215"
152988,iPhone,2,18000000,07/28/23 11:51,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
152989,Lightning Charging Cable,1,30000,07/31/23 15:19,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
152990,iPhone,4,18000000,07/30/23 06:58,"Gatot Subroto St, Tangerang, Banten 10001"
152991,AA Batteries (4-pack),2,40000,07/25/23 12:54,"Gajah Mada St, Bogor, Jawa Barat 75001"
152992,AA Batteries (4-pack),10,40000,07/29/23 16:15,"Panglima Polin St, Depok, Jawa Barat 73301"
152993,USB-C Charging Cable,9,20000,07/28/23 20:48,"Hayam Wuruk St, Jakarta, DKI Jakarta 02215"
152994,Bose SoundSport Headphones,6,1500000,07/22/23 20:54,"Pemuda St, Surabaya, Jawa Timur 97035"
152995,Apple Airpods Headphones,10,2500000,07/26/23 14:48,"Veteran St, Tangerang, Banten 10001"
152996,Macbook Pro Laptop,6,26000000,07/07/23 17:19,"Gatot Subroto St, Tangerang, Banten 10001"
152997,Wired Headphones,9,150000,07/30/23 16:09,"Pahlawan St, Bekasi, Jawa Barat 30301"
152998,Wired Headphones,9,150000,07/02/23 10:09,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
152999,Wired Headphones,7,150000,07/17/23 20:08,"Imam Bonjol St, Depok, Jawa Barat 73301"
153000,AA Batteries (4-pack),8,40000,07/17/23 16:03,"Imam Bonjol St, Bandung, Jawa Barat 94016"
153001,Wired Headphones,6,150000,07/25/23 12:27,"Jend. Ahmad Yani St, Bekasi, Jawa Barat 30301"
153002,AA Batteries (4-pack),9,40000,07/09/23 20:32,"Asia Tenggara St, Bandung, Jawa Barat 94016"
153003,27in FHD Monitor,8,3000000,07/25/23 21:49,"Jend. Sudirman St, Cirebon, Jawa Barat 90001"
153004,AAA Batteries (4-pack),7,32000,07/01/23 13:11,"Pahlawan St, Depok, Jawa Barat 73301"
153005,Google Pixel,8,15000000,07/02/23 17:31,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
153006,USB-C Charging Cable,4,20000,07/11/23 19:15,"Hayam Wuruk St, Semarang, Jawa Tengah 98101"
153007,AA Batteries (4-pack),1,40000,07/10/23 11:22,"Gatot Subroto St, Bandung, Jawa Barat 94016"
153008,Wired Headphones,3,150000,07/26/23 16:48,"Gatot Subroto St, Surabaya, Jawa Timur 97035"
153009,Apple Airpods Headphones,2,2500000,07/20/23 11:22,"M. H. Thamrin St, Tangerang, Banten 10001"
153010,Apple Airpods Headphones,6,2500000,07/15/23 23:37,"Asia Afrika St, Bandung, Jawa Barat 94016"
153011,Apple Airpods Headphones,10,2500000,07/08/23 19:21,"Asia Afrika St, Semarang, Jawa Tengah 98101"
153012,Xiaomi Phone,4,8000000,07/06/23 16:18,"Pemuda St, Surabaya, Jawa Timur 97035"
153013,Bose SoundSport Headphones,5,1500000,07/30/23 17:28,"Asia Tenggara St, Bandung, Jawa Barat 94016"
153014,Wired Headphones,9,150000,07/10/23 19:18,"Panglima Polin St, Cirebon, Jawa Barat 90001"
153015,USB-C Charging Cable,7,20000,07/10/23 18:50,"M. H. Thamrin St, Jakarta, DKI Jakarta 02215"
153016,iPhone,3,18000000,07/25/23 22:19,"Gajah Mada St, Depok, Jawa Barat 73301"
153017,34in Ultrawide Monitor,8,6000000,07/17/23 10:00,"Jend. Sudirman St, Bandung, Jawa Barat 94016"
153018,Lightning Charging Cable,7,30000,07/18/23 10:13,"Panglima Polin St, Bandung, Jawa Barat 94016"
153019,LG Washing Machine,8,9000000,07/05/23 21:52,"H. Agus Salim St, Bogor, Jawa Barat 75001"
153020,USB-C Charging Cable,8,20000,07/05/23 22:40,"Asia Tenggara St, Bandung, Jawa Barat 94016"
153021,27in 4K Gaming Monitor,9,6400000,07/22/23 12:58,"Panglima Polin St, Bandung, Jawa Barat 94016"
153022,Google Pixel,8,15000000,07/13/23 12:39,"Imam Bonjol St, Bandung, Jawa Barat 94016"
153023,Lightning Charging Cable,9,30000,07/14/23 11:48,"Asia Afrika St, Bandung, Jawa Barat 94016"
153024,Lightning Charging Cable,2,30000,07/19/23 22:13,"Raden Ajeng Kartini St, Tangerang, Banten 10001"
153025,Wired Headphones,7,150000,07/21/23 14:23,"Merdeka St, Surabaya, Jawa Timur 97035"
153026,AA Batteries (4-pack),1,40000,07/11/23 16:51,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
153027,USB-C Charging Cable,5,20000,07/14/23 16:08,"Pahlawan St, Semarang, Jawa Tengah 98101"
153028,Lightning Charging Cable,1,30000,07/11/23 19:30,"H. Agus Salim St, Bandung, Jawa Barat 94016"
153029,AA Batteries (4-pack),6,40000,07/12/23 10:06,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
153030,AAA Batteries (4-pack),9,32000,07/23/23 22:54,"Jend. Ahmad Yani St, Tangerang, Banten 10001"
153031,ThinkPad Laptop,8,15000000,07/23/23 12:13,"Hayam Wuruk St, Semarang, Jawa Tengah 98101"
153032,AA Batteries (4-pack),10,40000,07/24/23 10:41,"Merdeka St, Cirebon, Jawa Barat 90001"
153033,Flatscreen TV,7,4000000,07/18/23 14:14,"Asia Afrika St, Bandung, Jawa Barat 94016"
153034,20in Monitor,1,2000000,07/26/23 15:29,"Pahlawan St, Surabaya, Jawa Timur 97035"
153035,iPhone,8,18000000,07/09/23 08:41,"Merdeka St, Semarang, Jawa Tengah 98101"
153036,Lightning Charging Cable,5,30000,07/20/23 11:37,"Jend. Ahmad Yani St, Surabaya, Jawa Timur 97035"
153037,Apple Airpods Headphones,5,2500000,07/07/23 12:54,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
153038,Xiaomi Phone,9,8000000,07/05/23 19:55,"Veteran St, Tangerang, Banten 10001"
153039,27in 4K Gaming Monitor,2,6400000,07/10/23 16:51,"Asia Afrika St, Bandung, Jawa Barat 94016"
153040,Bose SoundSport Headphones,5,1500000,07/07/23 18:07,"M. H. Thamrin St, Tangerang, Banten 10001"
153041,Apple Airpods Headphones,6,2500000,07/20/23 14:49,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
153042,27in FHD Monitor,4,3000000,07/31/23 15:42,"Panglima Polin St, Jakarta, DKI Jakarta 02215"
153043,AA Batteries (4-pack),10,40000,07/28/23 19:16,"Pahlawan St, Tangerang, Banten 10001"
153044,27in FHD Monitor,9,3000000,07/24/23 12:58,"Pangeran Diponegoro St, Tangerang, Banten 10001"
153045,Wired Headphones,10,150000,07/03/23 22:57,"Raden Ajeng Kartini St, Jakarta, DKI Jakarta 02215"
153046,USB-C Charging Cable,1,20000,07/13/23 14:24,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
153047,34in Ultrawide Monitor,8,6000000,07/09/23 11:54,"Gajah Mada St, Bogor, Jawa Barat 75001"
153048,AA Batteries (4-pack),1,40000,07/15/23 12:36,"Raden Ajeng Kartini St, Tangerang, Banten 10001"
153049,USB-C Charging Cable,4,20000,07/08/23 17:21,"Asia Tenggara St, Bogor, Jawa Barat 75001"
153050,Bose SoundSport Headphones,10,1500000,07/17/23 15:46,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
153051,Bose SoundSport Headphones,3,1500000,07/12/23 20:13,"H. Agus Salim St, Bandung, Jawa Barat 94016"
153052,AA Batteries (4-pack),5,40000,07/22/23 13:05,"Merdeka St, Cirebon, Jawa Barat 90001"
153053,Wired Headphones,3,150000,07/18/23 22:24,"Asia Afrika St, Tangerang, Banten 10001"
153054,Bose SoundSport Headphones,5,1500000,07/13/23 20:17,"Pemuda St, Cirebon, Jawa Barat 90001"
153055,AAA Batteries (4-pack),4,32000,07/13/23 16:19,"H. Agus Salim St, Bekasi, Jawa Barat 30301"
153056,Wired Headphones,8,150000,07/16/23 15:11,"Gajah Mada St, Bandung, Jawa Barat 94016"
153057,USB-C Charging Cable,1,20000,07/29/23 11:02,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
153058,Google Pixel,10,15000000,07/03/23 21:12,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
153059,Wired Headphones,4,150000,07/22/23 08:21,"Pahlawan St, Jakarta, DKI Jakarta 02215"
153060,AAA Batteries (4-pack),8,32000,07/24/23 21:04,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
153060,Apple Airpods Headphones,8,2500000,07/24/23 21:04,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
153061,AA Batteries (4-pack),4,40000,07/13/23 17:58,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
153062,Lightning Charging Cable,1,30000,07/11/23 12:48,"Asia Afrika St, Bandung, Jawa Barat 94016"
153063,AAA Batteries (4-pack),6,32000,07/23/23 17:46,"Jend. Sudirman St, Cirebon, Jawa Barat 90001"
153064,USB-C Charging Cable,10,20000,07/30/23 19:43,"Jend. Ahmad Yani St, Jakarta, DKI Jakarta 02215"
153065,Apple Airpods Headphones,8,2500000,07/08/23 18:35,"Soekarno Hatta St, Depok, Jawa Barat 73301"
153066,Wired Headphones,3,150000,07/31/23 09:48,"Raden Ajeng Kartini St, Bandung, Jawa Barat 94016"
153067,Bose SoundSport Headphones,6,1500000,07/09/23 14:08,"Kebon Sirih St, Bogor, Jawa Barat 75001"
153068,Macbook Pro Laptop,1,26000000,07/15/23 13:12,"Imam Bonjol St, Bandung, Jawa Barat 94016"
153069,iPhone,4,18000000,07/29/23 17:11,"Dewi Sartika St, Cirebon, Jawa Barat 90001"
153069,Wired Headphones,2,150000,07/29/23 17:11,"Dewi Sartika St, Cirebon, Jawa Barat 90001"
153070,USB-C Charging Cable,7,20000,07/17/23 16:12,"Merdeka St, Cirebon, Jawa Barat 90001"
153071,AA Batteries (4-pack),7,40000,07/15/23 10:41,"Dewi Sartika St, Bandung, Jawa Barat 94016"
153072,Apple Airpods Headphones,5,2500000,07/09/23 18:51,"Jend. Ahmad Yani St, Bandung, Jawa Barat 94016"
153073,Bose SoundSport Headphones,2,1500000,07/29/23 08:35,"Asia Afrika St, Tangerang, Banten 10001"
153074,USB-C Charging Cable,5,20000,07/07/23 09:36,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
153075,27in 4K Gaming Monitor,7,6400000,07/27/23 22:19,"Veteran St, Semarang, Jawa Tengah 98101"
