Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
150993,34in Ultrawide Monitor,10,6000000,06/23/23 22:12,"Asia Tenggara St, Bandung, Jawa Barat 94016"
150994,AAA Batteries (4-pack),3,32000,06/05/23 11:46,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
150995,USB-C Charging Cable,6,20000,06/11/23 11:16,"Jend. Sudirman St, Tangerang, Banten 10001"
150996,AA Batteries (4-pack),9,40000,06/30/23 23:51,"Gatot Subroto St, Jakarta, DKI Jakarta 02215"
150997,Flatscreen TV,7,4000000,06/28/23 22:09,"Dewi Sartika St, Bandung, Jawa Barat 94016"
150998,USB-C Charging Cable,1,20000,06/11/23 12:43,"Pemuda St, Bogor, Jawa Barat 75001"
150999,Google Pixel,8,15000000,06/21/23 17:31,"Pahlawan St, Depok, Jawa Barat 73301"
151000,USB-C Charging Cable,4,20000,06/19/23 12:49,"Raden Ajeng Kartini St, Tangerang, Banten 10001"
151001,Apple Airpods Headphones,2,2500000,06/16/23 14:37,"Dewi Sartika St, Cirebon, Jawa Barat 90001"
151002,Lightning Charging Cable,8,30000,06/09/23 20:47,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
151003,Bose SoundSport Headphones,9,1500000,06/16/23 17:10,"Gajah Mada St, Bandung, Jawa Barat 94016"
151004,Bose SoundSport Headphones,1,1500000,06/29/23 12:59,"Merdeka St, Bekasi, Jawa Barat 30301"
151005,AA Batteries (4-pack),4,40000,06/28/23 08:42,"Ir. H. Juanda St, Cirebon, Jawa Barat 90001"
151006,Lightning Charging Cable,1,30000,06/13/23 09:27,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
151007,Lightning Charging Cable,8,30000,06/28/23 22:23,"Gajah Mada St, Bandung, Jawa Barat 94016"
151008,Macbook Pro Laptop,6,26000000,06/30/23 23:51,"Pemuda St, Surabaya, Jawa Timur 97035"
151009,Wired Headphones,10,150000,06/12/23 16:38,"Veteran St, Bekasi, Jawa Barat 30301"
151010,Bose SoundSport Headphones,7,1500000,06/27/23 07:10,"M. H. Thamrin St, Surabaya, Jawa Timur 97035"
151011,USB-C Charging Cable,9,20000,06/21/23 17:37,"Pemuda St, Tangerang, Banten 10001"
151011,USB-C Charging Cable,2,20000,06/21/23 17:37,"Pemuda St, Tangerang, Banten 10001"
151012,LG Washing Machine,10,9000000,06/10/23 18:04,"Asia Tenggara St, Depok, Jawa Barat 73301"
151013,AA Batteries (4-pack),7,40000,06/29/23 17:18,"Gatot Subroto St, Cirebon, Jawa Barat 90001"
151014,LG Dryer,5,9000000,06/13/23 15:40,"Dewi Sartika St, Bekasi, Jawa Barat 30301"
151015,27in 4K Gaming Monitor,9,6400000,06/22/23 13:50,"Ir. H. Juanda St, Tangerang, Banten 10001"
151016,USB-C Charging Cable,3,20000,06/28/23 19:36,"Raden Ajeng Kartini St, Cirebon, Jawa Barat 90001"
151017,Lightning Charging Cable,4,30000,06/22/23 10:41,"Hayam Wuruk St, Bekasi, Jawa Barat 30301"
151018,AAA Batteries (4-pack),3,32000,06/16/23 14:44,"Gatot Subroto St, Bekasi, Jawa Barat 30301"
151019,AA Batteries (4-pack),5,40000,06/20/23 19:19,"Ir. H. Juanda St, Cirebon, Jawa Barat 90001"
151020,iPhone,3,18000000,06/22/23 23:53,"Pemuda St, Bandung, Jawa Barat 94016"
151021,Flatscreen TV,8,4000000,06/29/23 20:45,"Asia Tenggara St, Bandung, Jawa Barat 94016"
151022,USB-C Charging Cable,8,20000,06/28/23 13:48,"Jend. Ahmad Yani St, Jakarta, DKI Jakarta 02215"
151023,Macbook Pro Laptop,9,26000000,06/18/23 16:36,"Pemuda St, Jakarta, DKI Jakarta 02215"
151023,Lightning Charging Cable,3,30000,06/18/23 16:36,"Pemuda St, Jakarta, DKI Jakarta 02215"
151024,Wired Headphones,2,150000,06/04/23 11:24,"Pangeran Diponegoro St, Bandung, Jawa Barat 94016"
151025,USB-C Charging Cable,6,20000,06/05/23 09:58,"Jend. Sudirman St, Bogor, Jawa Barat 75001"
151026,AA Batteries (4-pack),10,40000,06/29/23 19:45,"Panglima Polin St, Bandung, Jawa Barat 94016"
151027,AA Batteries (4-pack),2,40000,06/05/23 15:20,"Gatot Subroto St, Semarang, Jawa Tengah 98101"
151028,USB-C Charging Cable,6,20000,06/10/23 11:45,"Dewi Sartika St, Bogor, Jawa Barat 75001"
151029,Bose SoundSport Headphones,2,1500000,06/25/23 09:30,"Pangeran Diponegoro St, Cirebon, Jawa Barat 90001"
151030,USB-C Charging Cable,2,20000,06/15/23 00:36,"Kebon Sirih St, Jakarta, DKI Jakarta 02215"
151030,Lightning Charging Cable,4,30000,06/15/23 00:36,"Kebon Sirih St, Jakarta, DKI Jakarta 02215"
151031,AAA Batteries (4-pack),5,32000,06/07/23 08:09,"Hayam Wuruk St, Tangerang, Banten 10001"
151032,Flatscreen TV,3,4000000,06/27/23 16:40,"Pemuda St, Surabaya, Jawa Timur 97035"
151033,Wired Headphones,10,150000,06/27/23 14:17,"Gajah Mada St, Bandung, Jawa Barat 94016"
151034,Apple Airpods Headphones,9,2500000,06/05/23 20:06,"Imam Bonjol St, Semarang, Jawa Tengah 98101"
151035,USB-C Charging Cable,7,20000,06/21/23 10:18,"Raden Ajeng Kartini St, Bekasi, Jawa Barat 30301"
151036,AA Batteries (4-pack),8,40000,06/18/23 20:20,"Pemuda St, Bandung, Jawa Barat 94016"
151037,Bose SoundSport Headphones,9,1500000,06/14/23 09:20,"Kebon Sirih St, Tangerang, Banten 10001"
151038,Lightning Charging Cable,9,30000,06/13/23 19:17,"Dewi Sartika St, Bandung, Jawa Barat 94016"
151039,27in FHD Monitor,1,3000000,06/08/23 14:22,"Raden Ajeng Kartini St, Tangerang, Banten 10001"
151040,Xiaomi Phone,6,8000000,06/09/23 14:21,"Pahlawan St, Semarang, Jawa Tengah 98101"
151041,Bose SoundSport Headphones,9,1500000,06/19/23 21:21,"Gatot Subroto St, Cirebon, Jawa Barat 90001"
151042,27in FHD Monitor,5,3000000,06/19/23 15:09,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
151043,USB-C Charging Cable,5,20000,06/15/23 19:15,"Jend. Sudirman St, Bekasi, Jawa Barat 30301"
151044,Apple Airpods Headphones,7,2500000,06/26/23 21:27,"Merdeka St, Bekasi, Jawa Barat 30301"
151045,Wired Headphones,5,150000,06/18/23 21:31,"M. H. Thamrin St, Jakarta, DKI Jakarta 02215"
151046,34in Ultrawide Monitor,9,6000000,06/11/23 11:49,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
151047,Google Pixel,8,15000000,06/13/23 20:51,"M. H. Thamrin St, Bogor, Jawa Barat 75001"
151048,27in FHD Monitor,7,3000000,06/14/23 14:40,"Pangeran Diponegoro St, Cirebon, Jawa Barat 90001"
151049,ThinkPad Laptop,2,15000000,06/21/23 17:25,"M. H. Thamrin St, Surabaya, Jawa Timur 97035"
151050,Bose SoundSport Headphones,2,1500000,06/02/23 01:38,"Jend. Sudirman St, Depok, Jawa Barat 73301"
,,,,,
151051,Apple Airpods Headphones,2,2500000,06/26/23 03:04,"Asia Afrika St, Tangerang, Banten 10001"
151052,USB-C Charging Cable,10,20000,06/12/23 06:07,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
151053,Wired Headphones,4,150000,06/26/23 12:03,"Pangeran Diponegoro St, Bekasi, Jawa Barat 30301"
151054,AAA Batteries (4-pack),5,32000,06/27/23 00:20,"Pangeran Diponegoro St, Bogor, Jawa Barat 75001"
151055,27in FHD Monitor,3,3000000,06/14/23 00:59,"Dewi Sartika St, Cirebon, Jawa Barat 90001"
151056,Bose SoundSport Headphones,6,1500000,06/14/23 13:54,"Hayam Wuruk St, Bandung, Jawa Barat 94016"
151057,Lightning Charging Cable,10,30000,06/01/23 08:59,"Pemuda St, Tangerang, Banten 10001"
151058,Apple Airpods Headphones,10,2500000,06/29/23 11:00,"Panglima Polin St, Bandung, Jawa Barat 94016"
151059,Bose SoundSport Headphones,5,1500000,06/25/23 11:40,"H. Agus Salim St, Bekasi, Jawa Barat 30301"
151060,USB-C Charging Cable,2,20000,06/28/23 16:50,"Gatot Subroto St, Depok, Jawa Barat 73301"
151061,Google Pixel,9,15000000,06/20/23 22:58,"Gatot Subroto St, Semarang, Jawa Tengah 98101"
151062,Macbook Pro Laptop,9,26000000,06/06/23 18:56,"Pemuda St, Cirebon, Jawa Barat 90001"
151062,USB-C Charging Cable,6,20000,06/06/23 18:56,"Pemuda St, Cirebon, Jawa Barat 90001"
151063,Lightning Charging Cable,10,30000,06/07/23 09:21,"Pangeran Diponegoro St, Depok, Jawa Barat 73301"
151064,Apple Airpods Headphones,8,2500000,06/25/23 09:26,"Merdeka St, Bandung, Jawa Barat 94016"
151065,USB-C Charging Cable,2,20000,06/01/23 13:07,"Kebon Sirih St, Cirebon, Jawa Barat 90001"
151066,Apple Airpods Headphones,1,2500000,06/11/23 14:52,"M. H. Thamrin St, Tangerang, Banten 10001"
151067,AA Batteries (4-pack),7,40000,06/16/23 04:56,"H. Agus Salim St, Semarang, Jawa Tengah 98101"
151067,AAA Batteries (4-pack),9,32000,06/16/23 04:56,"H. Agus Salim St, Semarang, Jawa Tengah 98101"
151068,Flatscreen TV,10,4000000,06/14/23 08:08,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
151069,27in 4K Gaming Monitor,4,6400000,06/23/23 08:42,"Gajah Mada St, Cirebon, Jawa Barat 90001"
151070,iPhone,10,18000000,06/23/23 02:19,"Hayam Wuruk St, Cirebon, Jawa Barat 90001"
151071,Wired Headphones,10,150000,06/20/23 19:06,"Jend. Sudirman St, Tangerang, Banten 10001"
151072,Apple Airpods Headphones,6,2500000,06/13/23 16:33,"Veteran St, Tangerang, Banten 10001"
151073,AA Batteries (4-pack),3,40000,06/14/23 08:25,"Asia Afrika St, Bekasi, Jawa Barat 30301"
151074,27in FHD Monitor,9,3000000,06/25/23 11:50,"Panglima Polin St, Bandung, Jawa Barat 94016"
151075,AA Batteries (4-pack),10,40000,06/21/23 21:40,"Merdeka St, Cirebon, Jawa Barat 90001"
151076,iPhone,10,18000000,06/21/23 20:42,"Gajah Mada St, Bekasi, Jawa Barat 30301"
151077,Lightning Charging Cable,5,30000,06/12/23 08:35,"Merdeka St, Cirebon, Jawa Barat 90001"
151078,ThinkPad Laptop,7,15000000,06/03/23 13:53,"Panglima Polin St, Surabaya, Jawa Timur 97035"
151079,USB-C Charging Cable,9,20000,06/14/23 21:43,"Gatot Subroto St, Tangerang, Banten 10001"
151080,20in Monitor,2,2000000,06/19/23 18:15,"Pahlawan St, Cirebon, Jawa Barat 90001"
151081,Lightning Charging Cable,4,30000,06/08/23 22:41,"Gatot Subroto St, Jakarta, DKI Jakarta 02215"
151082,Apple Airpods Headphones,7,2500000,06/23/23 01:51,"Merdeka St, Tangerang, Banten 10001"
151083,Macbook Pro Laptop,2,26000000,06/09/23 23:38,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
151084,Apple Airpods Headphones,8,2500000,06/06/23 13:59,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
151085,Lightning Charging Cable,3,30000,06/25/23 14:10,"Imam Bonjol St, Jakarta, DKI Jakarta 02215"
151086,Lightning Charging Cable,3,30000,06/28/23 10:47,"Gatot Subroto St, Tangerang, Banten 10001"
151087,AAA Batteries (4-pack),1,32000,06/16/23 22:07,"Jend. Sudirman St, Tangerang, Banten 10001"
151088,AA Batteries (4-pack),4,40000,06/22/23 19:11,"Pahlawan St, Bekasi, Jawa Barat 30301"
151089,Apple Airpods Headphones,1,2500000,06/27/23 09:02,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
151090,Bose SoundSport Headphones,10,1500000,06/21/23 21:49,"Gajah Mada St, Bandung, Jawa Barat 94016"
151091,Flatscreen TV,10,4000000,06/07/23 14:04,"Imam Bonjol St, Cirebon, Jawa Barat 90001"
151092,Xiaomi Phone,9,8000000,06/15/23 17:44,"Soekarno Hatta St, Depok, Jawa Barat 73301"
151093,USB-C Charging Cable,3,20000,06/08/23 18:18,"Raden Ajeng Kartini St, Jakarta, DKI Jakarta 02215"
151094,USB-C Charging Cable,3,20000,06/23/23 20:00,"Merdeka St, Bandung, Jawa Barat 94016"
151095,27in 4K Gaming Monitor,2,6400000,06/18/23 07:43,"Gajah Mada St, Tangerang, Banten 10001"
151096,LG Dryer,3,9000000,06/02/23 13:49,"Kebon Sirih St, Depok, Jawa Barat 73301"
151097,AA Batteries (4-pack),8,40000,06/21/23 16:42,"Panglima Polin St, Cirebon, Jawa Barat 90001"
151098,AAA Batteries (4-pack),8,32000,06/07/23 22:40,"Jend. Ahmad Yani St, Bekasi, Jawa Barat 30301"
151099,AA Batteries (4-pack),2,40000,06/20/23 12:00,"Soekarno Hatta St, Jakarta, DKI Jakarta 02215"
151100,Bose SoundSport Headphones,6,1500000,06/25/23 14:40,"Merdeka St, Bandung, Jawa Barat 94016"
151101,USB-C Charging Cable,7,20000,06/18/23 15:10,"Pangeran Diponegoro St, Tangerang, Banten 10001"
151102,AA Batteries (4-pack),5,40000,06/14/23 01:17,"Soekarno Hatta St, Bandung, Jawa Barat 94016"
151103,34in Ultrawide Monitor,6,6000000,06/16/23 14:53,"Dewi Sartika St, Bekasi, Jawa Barat 30301"
151104,27in 4K Gaming Monitor,1,6400000,06/01/23 22:21,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
151105,27in FHD Monitor,6,3000000,06/08/23 09:25,"Kebon Sirih St, Bekasi, Jawa Barat 30301"
151106,iPhone,7,18000000,06/11/23 08:07,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
151107,Apple Airpods Headphones,2,2500000,06/02/23 12:36,"M. H. Thamrin St, Bandung, Jawa Barat 94016"
151108,Google Pixel,10,15000000,06/11/23 18:40,"Ir. H. Juanda St, Bogor, Jawa Barat 75001"
151109,USB-C Charging Cable,9,20000,06/06/23 13:33,"Panglima Polin St, Tangerang, Banten 10001"
151110,AA Batteries (4-pack),4,40000,06/11/23 08:02,"Gatot Subroto St, Bekasi, Jawa Barat 30301"
151111,Bose SoundSport Headphones,8,1500000,06/18/23 21:58,"Jend. Sudirman St, Tangerang, Banten 10001"
151112,USB-C Charging Cable,10,20000,06/06/23 22:35,"Dewi Sartika St, Bandung, Jawa Barat 94016"
151113,Wired Headphones,1,150000,06/24/23 14:19,"Panglima Polin St, Bandung, Jawa Barat 94016"
151114,Wired Headphones,2,150000,06/15/23 12:55,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
151115,Apple Airpods Headphones,9,2500000,06/20/23 14:37,"Jend. Sudirman St, Tangerang, Banten 10001"
151116,Google Pixel,9,15000000,06/05/23 14:00,"Pahlawan St, Semarang, Jawa Tengah 98101"
151117,Google Pixel,6,15000000,06/14/23 21:11,"Kebon Sirih St, Bogor, Jawa Barat 75001"
151118,USB-C Charging Cable,9,20000,06/12/23 17:48,"H. Agus Salim St, Bandung, Jawa Barat 94016"
151119,Wired Headphones,4,150000,06/29/23 12:56,"Asia Tenggara St, Cirebon, Jawa Barat 90001"
151120,Lightning Charging Cable,2,30000,06/21/23 19:08,"Pangeran Diponegoro St, Jakarta, DKI Jakarta 02215"
151121,USB-C Charging Cable,10,20000,06/02/23 17:27,"Kebon Sirih St, Tangerang, Banten 10001"
151122,Apple Airpods Headphones,10,2500000,06/27/23 09:59,"H. Agus Salim St, Jakarta, DKI Jakarta 02215"
151123,AA Batteries (4-pack),7,40000,06/05/23 13:37,"M. H. Thamrin St, Depok, Jawa Barat 73301"
151124,Macbook Pro Laptop,6,26000000,06/23/23 21:22,"Imam Bonjol St, Bandung, Jawa Barat 94016"
151125,AAA Batteries (4-pack),2,32000,06/11/23 19:10,"Gajah Mada St, Yogyakarta, DIY Yogyakarta 04101"
151126,AAA Batteries (4-pack),1,32000,06/23/23 09:23,"H. Agus Salim St, Cirebon, Jawa Barat 90001"
151127,Macbook Pro Laptop,4,26000000,06/22/23 20:10,"Jend. Ahmad Yani St, Bekasi, Jawa Barat 30301"
151128,Google Pixel,10,15000000,06/19/23 13:17,"Pahlawan St, Tangerang, Banten 10001"
151129,Lightning Charging Cable,8,30000,06/10/23 21:04,"Ir. H. Juanda St, Tangerang, Banten 10001"
151130,Flatscreen TV,5,4000000,06/16/23 23:11,"Pangeran Diponegoro St, Surabaya, Jawa Timur 97035"
151131,AA Batteries (4-pack),5,40000,06/21/23 15:03,"Veteran St, Tangerang, Banten 10001"
151132,LG Dryer,8,9000000,06/09/23 01:01,"Ir. H. Juanda St, Bandung, Jawa Barat 94016"
151133,27in 4K Gaming Monitor,2,6400000,06/27/23 16:46,"Gajah Mada St, Bandung, Jawa Barat 94016"
151134,AA Batteries (4-pack),10,40000,06/08/23 11:46,"Imam Bonjol St, Bandung, Jawa Barat 94016"
151135,Google Pixel,5,15000000,06/06/23 08:03,"H. Agus Salim St, Bekasi, Jawa Barat 30301"
151136,AA Batteries (4-pack),10,40000,06/18/23 23:21,"Dewi Sartika St, Bekasi, Jawa Barat 30301"
151136,USB-C Charging Cable,1,20000,06/18/23 23:21,"Dewi Sartika St, Bekasi, Jawa Barat 30301"
151137,Google Pixel,1,15000000,06/09/23 13:06,"Jend. Ahmad Yani St, Cirebon, Jawa Barat 90001"
